#.t	.Temp_air	
#d	degC
43.642178	-1
43.64565	-1
43.649122	-1
43.652594	-1
43.656066	-1
43.659538	-1
43.663011	-1
43.666483	-1
43.669955	-1
43.673427	-1
43.676899	-1
43.680372	-1
43.683844	-1
43.687316	-1
43.690788	-1
43.69426	-1
43.697733	-1
43.701205	-1
43.704677	-1
43.708149	-1
43.711622	-1
43.715094	-1
43.718566	-1
43.722038	-1
43.72551	-1
43.728983	-1
43.732455	-1
43.735927	-1
43.739399	-1
43.742871	-1
43.746344	-1
43.749816	-1
43.753288	-1
43.75676	-1
43.760232	-1
43.763705	-1
43.767177	-1
43.770649	-1
43.774121	-1
43.777593	-1
43.781065	-1
43.784538	-1
43.78801	-1
43.791482	-1
43.794954	-1
43.798426	-1
43.801899	-1
43.805371	-1
43.808843	-1
43.812315	-1
43.815787	-1
43.81926	-1
43.822732	-1
43.826204	-1
43.829676	-1
43.833149	-1
43.836621	-1
43.840093	-1
43.843565	-1
43.847037	-1
43.85051	-1
43.853982	-1
43.857454	-1
43.860926	-1
43.864398	-1
43.867871	-1
43.871343	-1
43.874815	-1
43.878287	-1
43.881759	-1
43.885232	-1
43.888704	-1
43.892176	-1
43.895648	-1
43.89912	-1
43.902592	-1
43.906065	-1
43.909537	-1
43.913009	-1
43.916481	-1
43.919953	-1
43.923426	-1
43.926898	-1
43.93037	-1
43.933842	-1
43.937314	-1
43.940787	-1
43.944259	-1
43.947731	-1
43.951203	-1
43.954676	-1
43.958148	-1
43.96162	-1
43.965092	-1
43.968564	-1
43.972037	-1
43.975509	-1
43.978981	-1
43.982453	-1
43.985925	-1
43.989398	-1
43.99287	-1
43.996342	-1
43.999814	-1
44.003286	-3
44.006758	-3
44.010231	-3
44.013703	-3
44.017175	-3
44.020647	-3
44.024119	-3
44.027592	-3
44.031064	-3
44.034536	-3
44.038008	-3
44.04148	-3
44.044953	-3
44.048425	-3
44.051897	-3
44.055369	-3
44.058842	-3
44.062314	-3
44.065786	-3
44.069258	-3
44.07273	-3
44.076203	-3
44.079675	-3
44.083147	-3
44.086619	-3
44.090091	-3
44.093564	-3
44.097036	-3
44.100508	-3
44.10398	-3
44.107452	-3
44.110925	-3
44.114397	-3
44.117869	-3
44.121341	-3
44.124813	-3
44.128285	-3
44.131758	-3
44.13523	-3
44.138702	-3
44.142174	-3
44.145646	-3
44.149119	-3
44.152591	-3
44.156063	-3
44.159535	-3
44.163007	-3
44.16648	-3
44.169952	-3
44.173424	-3
44.176896	-3
44.180369	-3
44.183841	-3
44.187313	-3
44.190785	-3
44.194257	-3
44.19773	-3
44.201202	-3
44.204674	-3
44.208146	-3
44.211618	-3
44.215091	-3
44.218563	-3
44.222035	-3
44.225507	-3
44.228979	-3
44.232452	-3
44.235924	-3
44.239396	-3
44.242868	-3
44.24634	-3
44.249812	-3
44.253285	-3
44.256757	-3
44.260229	-3
44.263701	-3
44.267173	-3
44.270646	-3
44.274118	-3
44.27759	-3
44.281062	-3
44.284534	-3
44.288007	-3
44.291479	-3
44.294951	-3
44.298423	-3
44.301896	-3
44.305368	-3
44.30884	-3
44.312312	-3
44.315784	-3
44.319257	-3
44.322729	-3
44.326201	-3
44.329673	-3
44.333145	-3
44.336618	-3
44.34009	-3
44.343562	-3
44.347034	-3
44.350506	-3
44.353978	-3
44.357451	-3
44.360923	-3
44.364395	-3
44.367867	-3
44.371339	-3
44.374812	-3
44.378284	-3
44.381756	-3
44.385228	-3
44.3887	-3
44.392173	-3
44.395645	-3
44.399117	-3
44.402589	-3
44.406062	-3
44.409534	-3
44.413006	-3
44.416478	-3
44.41995	-3
44.423423	-3
44.426895	-3
44.430367	-3
44.433839	-3
44.437311	-3
44.440784	-3
44.444256	-3
44.447728	-3
44.4512	-3
44.454672	-3
44.458145	-3
44.461617	-3
44.465089	-3
44.468561	-3
44.472033	-3
44.475505	-3
44.478978	-3
44.48245	-3
44.485922	-3
44.489394	-3
44.492866	-3
44.496339	-3
44.499811	-3
44.503283	-3
44.506755	-3
44.510227	-3
44.5137	-3
44.517172	-3
44.520644	-3
44.524116	-3
44.527589	-3
44.531061	-3
44.534533	-3
44.538005	-3
44.541477	-3
44.54495	-3
44.548422	-3
44.551894	-3
44.555366	-3
44.558838	-3
44.562311	-3
44.565783	-3
44.569255	-3
44.572727	-3
44.576199	-3
44.579672	-3
44.583144	-3
44.586616	-3
44.590088	-3
44.59356	-3
44.597032	-3
44.600505	-3
44.603977	-3
44.607449	-3
44.610921	-3
44.614393	-3
44.617866	-3
44.621338	-3
44.62481	-3
44.628282	-3
44.631755	-3
44.635227	-3
44.638699	-3
44.642171	-3
44.645643	-3
44.649116	-3
44.652588	-3
44.65606	-3
44.659532	-3
44.663004	-3
44.666477	-3
44.669949	-3
44.673421	-3
44.676893	-3
44.680365	-3
44.683838	-3
44.68731	-3
44.690782	-3
44.694254	-3
44.697726	-3
44.701198	-3
44.704671	-3
44.708143	-3
44.711615	-3
44.715087	-3
44.718559	-3
44.722032	-3
44.725504	-3
44.728976	-3
44.732448	-3
44.73592	-3
44.739393	-3
44.742865	-3
44.746337	-3
44.749809	-3
44.753282	-3
44.756754	-3
44.760226	-3
44.763698	-3
44.76717	-3
44.770643	-3
44.774115	-3
44.777587	-3
44.781059	-3
44.784531	-3
44.788004	-3
44.791476	-3
44.794948	-3
44.79842	-3
44.801892	-3
44.805365	-3
44.808837	-3
44.812309	-3
44.815781	-3
44.819253	-3
44.822725	-3
44.826198	-3
44.82967	-3
44.833142	-3
44.836614	-3
44.840086	-3
44.843559	-3
44.847031	-3
44.850503	-3
44.853975	-3
44.857447	-3
44.86092	-3
44.864392	-3
44.867864	-3
44.871336	-3
44.874809	-3
44.878281	-3
44.881753	-3
44.885225	-3
44.888697	-3
44.89217	-3
44.895642	-3
44.899114	-3
44.902586	-3
44.906058	-3
44.909531	-3
44.913003	-3
44.916475	-3
44.919947	-3
44.923419	-3
44.926892	-3
44.930364	-3
44.933836	-3
44.937308	-3
44.94078	-3
44.944252	-3
44.947725	-3
44.951197	-3
44.954669	-3
44.958141	-3
44.961613	-3
44.965086	-3
44.968558	-3
44.97203	-3
44.975502	-3
44.978975	-3
44.982447	-3
44.985919	-3
44.989391	-3
44.992863	-3
44.996336	-3
44.999808	-3
45.00328	2
45.006752	2
45.010224	2
45.013697	2
45.017169	2
45.020641	2
45.024113	2
45.027585	2
45.031058	2
45.03453	2
45.038002	2
45.041474	2
45.044946	2
45.048418	2
45.051891	2
45.055363	2
45.058835	2
45.062307	2
45.065779	2
45.069252	2
45.072724	2
45.076196	2
45.079668	2
45.08314	2
45.086613	2
45.090085	2
45.093557	2
45.097029	2
45.100502	2
45.103974	2
45.107446	2
45.110918	2
45.11439	2
45.117863	2
45.121335	2
45.124807	2
45.128279	2
45.131751	2
45.135224	2
45.138696	2
45.142168	2
45.14564	2
45.149112	2
45.152585	2
45.156057	2
45.159529	2
45.163001	2
45.166473	2
45.169945	2
45.173418	2
45.17689	2
45.180362	2
45.183834	2
45.187306	2
45.190779	2
45.194251	2
45.197723	2
45.201195	2
45.204667	2
45.20814	2
45.211612	2
45.215084	2
45.218556	2
45.222029	2
45.225501	2
45.228973	2
45.232445	2
45.235917	2
45.23939	2
45.242862	2
45.246334	2
45.249806	2
45.253278	2
45.256751	2
45.260223	2
45.263695	2
45.267167	2
45.270639	2
45.274111	2
45.277584	2
45.281056	2
45.284528	2
45.288	2
45.291472	2
45.294945	2
45.298417	2
45.301889	2
45.305361	2
45.308833	2
45.312306	2
45.315778	2
45.31925	2
45.322722	2
45.326195	2
45.329667	2
45.333139	2
45.336611	2
45.340083	2
45.343556	2
45.347028	2
45.3505	2
45.353972	2
45.357444	2
45.360917	2
45.364389	2
45.367861	2
45.371333	2
45.374805	2
45.378278	2
45.38175	2
45.385222	2
45.388694	2
45.392166	2
45.395638	2
45.399111	2
45.402583	2
45.406055	2
45.409527	2
45.412999	2
45.416472	2
45.419944	2
45.423416	2
45.426888	2
45.43036	2
45.433833	2
45.437305	2
45.440777	2
45.444249	2
45.447722	2
45.451194	2
45.454666	2
45.458138	2
45.46161	2
45.465083	2
45.468555	2
45.472027	2
45.475499	2
45.478971	2
45.482444	2
45.485916	2
45.489388	2
45.49286	2
45.496332	2
45.499805	2
45.503277	2
45.506749	2
45.510221	2
45.513693	2
45.517165	2
45.520638	2
45.52411	2
45.527582	2
45.531054	2
45.534526	2
45.537999	2
45.541471	2
45.544943	2
45.548415	2
45.551887	2
45.55536	2
45.558832	2
45.562304	2
45.565776	2
45.569249	2
45.572721	2
45.576193	2
45.579665	2
45.583137	2
45.58661	2
45.590082	2
45.593554	2
45.597026	2
45.600498	2
45.603971	2
45.607443	2
45.610915	2
45.614387	2
45.617859	2
45.621331	2
45.624804	2
45.628276	2
45.631748	2
45.63522	2
45.638692	2
45.642165	2
45.645637	2
45.649109	2
45.652581	2
45.656053	2
45.659526	2
45.662998	2
45.66647	2
45.669942	2
45.673415	2
45.676887	2
45.680359	2
45.683831	2
45.687303	2
45.690776	2
45.694248	2
45.69772	2
45.701192	2
45.704664	2
45.708137	2
45.711609	2
45.715081	2
45.718553	2
45.722025	2
45.725498	2
45.72897	2
45.732442	2
45.735914	2
45.739386	2
45.742858	2
45.746331	2
45.749803	2
45.753275	2
45.756747	2
45.760219	2
45.763692	2
45.767164	2
45.770636	2
45.774108	2
45.77758	2
45.781053	2
45.784525	2
45.787997	2
45.791469	2
45.794942	2
45.798414	2
45.801886	2
45.805358	2
45.80883	2
45.812303	2
45.815775	2
45.819247	2
45.822719	2
45.826191	2
45.829664	2
45.833136	2
45.836608	2
45.84008	2
45.843552	2
45.847025	2
45.850497	2
45.853969	2
45.857441	2
45.860913	2
45.864385	2
45.867858	2
45.87133	2
45.874802	2
45.878274	2
45.881746	2
45.885219	2
45.888691	2
45.892163	2
45.895635	2
45.899108	2
45.90258	2
45.906052	2
45.909524	2
45.912996	2
45.916469	2
45.919941	2
45.923413	2
45.926885	2
45.930357	2
45.93383	2
45.937302	2
45.940774	2
45.944246	2
45.947718	2
45.951191	2
45.954663	2
45.958135	2
45.961607	2
45.965079	2
45.968551	2
45.972024	2
45.975496	2
45.978968	2
45.98244	2
45.985912	2
45.989385	2
45.992857	2
45.996329	2
45.999801	2
46.003273	5
46.006746	5
46.010218	5
46.01369	5
46.017162	5
46.020635	5
46.024107	5
46.027579	5
46.031051	5
46.034523	5
46.037996	5
46.041468	5
46.04494	5
46.048412	5
46.051884	5
46.055357	5
46.058829	5
46.062301	5
46.065773	5
46.069245	5
46.072718	5
46.07619	5
46.079662	5
46.083134	5
46.086606	5
46.090078	5
46.093551	5
46.097023	5
46.100495	5
46.103967	5
46.107439	5
46.110912	5
46.114384	5
46.117856	5
46.121328	5
46.1248	5
46.128273	5
46.131745	5
46.135217	5
46.138689	5
46.142162	5
46.145634	5
46.149106	5
46.152578	5
46.15605	5
46.159523	5
46.162995	5
46.166467	5
46.169939	5
46.173411	5
46.176884	5
46.180356	5
46.183828	5
46.1873	5
46.190772	5
46.194245	5
46.197717	5
46.201189	5
46.204661	5
46.208133	5
46.211605	5
46.215078	5
46.21855	5
46.222022	5
46.225494	5
46.228966	5
46.232439	5
46.235911	5
46.239383	5
46.242855	5
46.246328	5
46.2498	5
46.253272	5
46.256744	5
46.260216	5
46.263689	5
46.267161	5
46.270633	5
46.274105	5
46.277577	5
46.28105	5
46.284522	5
46.287994	5
46.291466	5
46.294938	5
46.298411	5
46.301883	5
46.305355	5
46.308827	5
46.312299	5
46.315771	5
46.319244	5
46.322716	5
46.326188	5
46.32966	5
46.333132	5
46.336605	5
46.340077	5
46.343549	5
46.347021	5
46.350493	5
46.353966	5
46.357438	5
46.36091	5
46.364382	5
46.367855	5
46.371327	5
46.374799	5
46.378271	5
46.381743	5
46.385216	5
46.388688	5
46.39216	5
46.395632	5
46.399104	5
46.402577	5
46.406049	5
46.409521	5
46.412993	5
46.416465	5
46.419938	5
46.42341	5
46.426882	5
46.430354	5
46.433826	5
46.437298	5
46.440771	5
46.444243	5
46.447715	5
46.451187	5
46.454659	5
46.458132	5
46.461604	5
46.465076	5
46.468548	5
46.47202	5
46.475493	5
46.478965	5
46.482437	5
46.485909	5
46.489382	5
46.492854	5
46.496326	5
46.499798	5
46.50327	5
46.506743	5
46.510215	5
46.513687	5
46.517159	5
46.520631	5
46.524104	5
46.527576	5
46.531048	5
46.53452	5
46.537992	5
46.541464	5
46.544937	5
46.548409	5
46.551881	5
46.555353	5
46.558825	5
46.562298	5
46.56577	5
46.569242	5
46.572714	5
46.576186	5
46.579659	5
46.583131	5
46.586603	5
46.590075	5
46.593548	5
46.59702	5
46.600492	5
46.603964	5
46.607436	5
46.610909	5
46.614381	5
46.617853	5
46.621325	5
46.624797	5
46.62827	5
46.631742	5
46.635214	5
46.638686	5
46.642158	5
46.645631	5
46.649103	5
46.652575	5
46.656047	5
46.659519	5
46.662991	5
46.666464	5
46.669936	5
46.673408	5
46.67688	5
46.680352	5
46.683825	5
46.687297	5
46.690769	5
46.694241	5
46.697713	5
46.701186	5
46.704658	5
46.70813	5
46.711602	5
46.715075	5
46.718547	5
46.722019	5
46.725491	5
46.728963	5
46.732436	5
46.735908	5
46.73938	5
46.742852	5
46.746324	5
46.749797	5
46.753269	5
46.756741	5
46.760213	5
46.763685	5
46.767158	5
46.77063	5
46.774102	5
46.777574	5
46.781046	5
46.784518	5
46.787991	5
46.791463	5
46.794935	5
46.798407	5
46.801879	5
46.805352	5
46.808824	5
46.812296	5
46.815768	5
46.81924	5
46.822713	5
46.826185	5
46.829657	5
46.833129	5
46.836602	5
46.840074	5
46.843546	5
46.847018	5
46.85049	5
46.853963	5
46.857435	5
46.860907	5
46.864379	5
46.867851	5
46.871324	5
46.874796	5
46.878268	5
46.88174	5
46.885212	5
46.888684	5
46.892157	5
46.895629	5
46.899101	5
46.902573	5
46.906045	5
46.909518	5
46.91299	5
46.916462	5
46.919934	5
46.923406	5
46.926879	5
46.930351	5
46.933823	5
46.937295	5
46.940768	5
46.94424	5
46.947712	5
46.951184	5
46.954656	5
46.958129	5
46.961601	5
46.965073	5
46.968545	5
46.972017	5
46.97549	5
46.978962	5
46.982434	5
46.985906	5
46.989378	5
46.992851	5
46.996323	5
46.999795	5
47.003267	3
47.006739	3
47.010211	3
47.013684	3
47.017156	3
47.020628	3
47.0241	3
47.027572	3
47.031045	3
47.034517	3
47.037989	3
47.041461	3
47.044933	3
47.048406	3
47.051878	3
47.05535	3
47.058822	3
47.062295	3
47.065767	3
47.069239	3
47.072711	3
47.076183	3
47.079656	3
47.083128	3
47.0866	3
47.090072	3
47.093544	3
47.097017	3
47.100489	3
47.103961	3
47.107433	3
47.110905	3
47.114378	3
47.11785	3
47.121322	3
47.124794	3
47.128266	3
47.131738	3
47.135211	3
47.138683	3
47.142155	3
47.145627	3
47.149099	3
47.152572	3
47.156044	3
47.159516	3
47.162988	3
47.16646	3
47.169933	3
47.173405	3
47.176877	3
47.180349	3
47.183822	3
47.187294	3
47.190766	3
47.194238	3
47.19771	3
47.201183	3
47.204655	3
47.208127	3
47.211599	3
47.215071	3
47.218544	3
47.222016	3
47.225488	3
47.22896	3
47.232432	3
47.235904	3
47.239377	3
47.242849	3
47.246321	3
47.249793	3
47.253265	3
47.256738	3
47.26021	3
47.263682	3
47.267154	3
47.270626	3
47.274099	3
47.277571	3
47.281043	3
47.284515	3
47.287988	3
47.29146	3
47.294932	3
47.298404	3
47.301876	3
47.305349	3
47.308821	3
47.312293	3
47.315765	3
47.319237	3
47.32271	3
47.326182	3
47.329654	3
47.333126	3
47.336598	3
47.340071	3
47.343543	3
47.347015	3
47.350487	3
47.353959	3
47.357431	3
47.360904	3
47.364376	3
47.367848	3
47.37132	3
47.374792	3
47.378265	3
47.381737	3
47.385209	3
47.388681	3
47.392153	3
47.395626	3
47.399098	3
47.40257	3
47.406042	3
47.409515	3
47.412987	3
47.416459	3
47.419931	3
47.423403	3
47.426876	3
47.430348	3
47.43382	3
47.437292	3
47.440764	3
47.444237	3
47.447709	3
47.451181	3
47.454653	3
47.458125	3
47.461598	3
47.46507	3
47.468542	3
47.472014	3
47.475486	3
47.478958	3
47.482431	3
47.485903	3
47.489375	3
47.492847	3
47.496319	3
47.499792	3
47.503264	3
47.506736	3
47.510208	3
47.513681	3
47.517153	3
47.520625	3
47.524097	3
47.527569	3
47.531042	3
47.534514	3
47.537986	3
47.541458	3
47.54493	3
47.548403	3
47.551875	3
47.555347	3
47.558819	3
47.562291	3
47.565764	3
47.569236	3
47.572708	3
47.57618	3
47.579652	3
47.583124	3
47.586597	3
47.590069	3
47.593541	3
47.597013	3
47.600485	3
47.603958	3
47.60743	3
47.610902	3
47.614374	3
47.617846	3
47.621319	3
47.624791	3
47.628263	3
47.631735	3
47.635208	3
47.63868	3
47.642152	3
47.645624	3
47.649096	3
47.652569	3
47.656041	3
47.659513	3
47.662985	3
47.666457	3
47.66993	3
47.673402	3
47.676874	3
47.680346	3
47.683818	3
47.687291	3
47.690763	3
47.694235	3
47.697707	3
47.701179	3
47.704651	3
47.708124	3
47.711596	3
47.715068	3
47.71854	3
47.722012	3
47.725485	3
47.728957	3
47.732429	3
47.735901	3
47.739373	3
47.742846	3
47.746318	3
47.74979	3
47.753262	3
47.756735	3
47.760207	3
47.763679	3
47.767151	3
47.770623	3
47.774096	3
47.777568	3
47.78104	3
47.784512	3
47.787984	3
47.791457	3
47.794929	3
47.798401	3
47.801873	3
47.805345	3
47.808818	3
47.81229	3
47.815762	3
47.819234	3
47.822706	3
47.826178	3
47.829651	3
47.833123	3
47.836595	3
47.840067	3
47.843539	3
47.847012	3
47.850484	3
47.853956	3
47.857428	3
47.860901	3
47.864373	3
47.867845	3
47.871317	3
47.874789	3
47.878262	3
47.881734	3
47.885206	3
47.888678	3
47.89215	3
47.895623	3
47.899095	3
47.902567	3
47.906039	3
47.909511	3
47.912984	3
47.916456	3
47.919928	3
47.9234	3
47.926872	3
47.930344	3
47.933817	3
47.937289	3
47.940761	3
47.944233	3
47.947705	3
47.951178	3
47.95465	3
47.958122	3
47.961594	3
47.965066	3
47.968539	3
47.972011	3
47.975483	3
47.978955	3
47.982428	3
47.9859	3
47.989372	3
47.992844	3
47.996316	3
47.999789	3
48.003261	-1
48.006733	-1
48.010205	-1
48.013677	-1
48.01715	-1
48.020622	-1
48.024094	-1
48.027566	-1
48.031038	-1
48.034511	-1
48.037983	-1
48.041455	-1
48.044927	-1
48.048399	-1
48.051871	-1
48.055344	-1
48.058816	-1
48.062288	-1
48.06576	-1
48.069232	-1
48.072705	-1
48.076177	-1
48.079649	-1
48.083121	-1
48.086593	-1
48.090066	-1
48.093538	-1
48.09701	-1
48.100482	-1
48.103955	-1
48.107427	-1
48.110899	-1
48.114371	-1
48.117843	-1
48.121316	-1
48.124788	-1
48.12826	-1
48.131732	-1
48.135204	-1
48.138677	-1
48.142149	-1
48.145621	-1
48.149093	-1
48.152565	-1
48.156037	-1
48.15951	-1
48.162982	-1
48.166454	-1
48.169926	-1
48.173398	-1
48.176871	-1
48.180343	-1
48.183815	-1
48.187287	-1
48.190759	-1
48.194232	-1
48.197704	-1
48.201176	-1
48.204648	-1
48.208121	-1
48.211593	-1
48.215065	-1
48.218537	-1
48.222009	-1
48.225482	-1
48.228954	-1
48.232426	-1
48.235898	-1
48.23937	-1
48.242843	-1
48.246315	-1
48.249787	-1
48.253259	-1
48.256731	-1
48.260204	-1
48.263676	-1
48.267148	-1
48.27062	-1
48.274092	-1
48.277564	-1
48.281037	-1
48.284509	-1
48.287981	-1
48.291453	-1
48.294925	-1
48.298398	-1
48.30187	-1
48.305342	-1
48.308814	-1
48.312286	-1
48.315759	-1
48.319231	-1
48.322703	-1
48.326175	-1
48.329648	-1
48.33312	-1
48.336592	-1
48.340064	-1
48.343536	-1
48.347009	-1
48.350481	-1
48.353953	-1
48.357425	-1
48.360897	-1
48.36437	-1
48.367842	-1
48.371314	-1
48.374786	-1
48.378258	-1
48.381731	-1
48.385203	-1
48.388675	-1
48.392147	-1
48.395619	-1
48.399091	-1
48.402564	-1
48.406036	-1
48.409508	-1
48.41298	-1
48.416452	-1
48.419925	-1
48.423397	-1
48.426869	-1
48.430341	-1
48.433813	-1
48.437286	-1
48.440758	-1
48.44423	-1
48.447702	-1
48.451175	-1
48.454647	-1
48.458119	-1
48.461591	-1
48.465063	-1
48.468536	-1
48.472008	-1
48.47548	-1
48.478952	-1
48.482424	-1
48.485897	-1
48.489369	-1
48.492841	-1
48.496313	-1
48.499785	-1
48.503257	-1
48.50673	-1
48.510202	-1
48.513674	-1
48.517146	-1
48.520618	-1
48.524091	-1
48.527563	-1
48.531035	-1
48.534507	-1
48.537979	-1
48.541452	-1
48.544924	-1
48.548396	-1
48.551868	-1
48.555341	-1
48.558813	-1
48.562285	-1
48.565757	-1
48.569229	-1
48.572702	-1
48.576174	-1
48.579646	-1
48.583118	-1
48.58659	-1
48.590063	-1
48.593535	-1
48.597007	-1
48.600479	-1
48.603951	-1
48.607424	-1
48.610896	-1
48.614368	-1
48.61784	-1
48.621312	-1
48.624784	-1
48.628257	-1
48.631729	-1
48.635201	-1
48.638673	-1
48.642145	-1
48.645618	-1
48.64909	-1
48.652562	-1
48.656034	-1
48.659506	-1
48.662979	-1
48.666451	-1
48.669923	-1
48.673395	-1
48.676868	-1
48.68034	-1
48.683812	-1
48.687284	-1
48.690756	-1
48.694229	-1
48.697701	-1
48.701173	-1
48.704645	-1
48.708117	-1
48.71159	-1
48.715062	-1
48.718534	-1
48.722006	-1
48.725478	-1
48.728951	-1
48.732423	-1
48.735895	-1
48.739367	-1
48.742839	-1
48.746311	-1
48.749784	-1
48.753256	-1
48.756728	-1
48.7602	-1
48.763672	-1
48.767145	-1
48.770617	-1
48.774089	-1
48.777561	-1
48.781033	-1
48.784506	-1
48.787978	-1
48.79145	-1
48.794922	-1
48.798395	-1
48.801867	-1
48.805339	-1
48.808811	-1
48.812283	-1
48.815756	-1
48.819228	-1
48.8227	-1
48.826172	-1
48.829644	-1
48.833117	-1
48.836589	-1
48.840061	-1
48.843533	-1
48.847005	-1
48.850477	-1
48.85395	-1
48.857422	-1
48.860894	-1
48.864366	-1
48.867838	-1
48.871311	-1
48.874783	-1
48.878255	-1
48.881727	-1
48.885199	-1
48.888672	-1
48.892144	-1
48.895616	-1
48.899088	-1
48.902561	-1
48.906033	-1
48.909505	-1
48.912977	-1
48.916449	-1
48.919922	-1
48.923394	-1
48.926866	-1
48.930338	-1
48.93381	-1
48.937283	-1
48.940755	-1
48.944227	-1
48.947699	-1
48.951171	-1
48.954644	-1
48.958116	-1
48.961588	-1
48.96506	-1
48.968532	-1
48.972004	-1
48.975477	-1
48.978949	-1
48.982421	-1
48.985893	-1
48.989365	-1
48.992838	-1
48.99631	-1
48.999782	-1
49.003254	-2
49.006726	-2
49.010199	-2
49.013671	-2
49.017143	-2
49.020615	-2
49.024088	-2
49.02756	-2
49.031032	-2
49.034504	-2
49.037976	-2
49.041449	-2
49.044921	-2
49.048393	-2
49.051865	-2
49.055337	-2
49.05881	-2
49.062282	-2
49.065754	-2
49.069226	-2
49.072698	-2
49.076171	-2
49.079643	-2
49.083115	-2
49.086587	-2
49.090059	-2
49.093531	-2
49.097004	-2
49.100476	-2
49.103948	-2
49.10742	-2
49.110892	-2
49.114365	-2
49.117837	-2
49.121309	-2
49.124781	-2
49.128254	-2
49.131726	-2
49.135198	-2
49.13867	-2
49.142142	-2
49.145615	-2
49.149087	-2
49.152559	-2
49.156031	-2
49.159503	-2
49.162976	-2
49.166448	-2
49.16992	-2
49.173392	-2
49.176864	-2
49.180337	-2
49.183809	-2
49.187281	-2
49.190753	-2
49.194225	-2
49.197697	-2
49.20117	-2
49.204642	-2
49.208114	-2
49.211586	-2
49.215058	-2
49.218531	-2
49.222003	-2
49.225475	-2
49.228947	-2
49.232419	-2
49.235892	-2
49.239364	-2
49.242836	-2
49.246308	-2
49.249781	-2
49.253253	-2
49.256725	-2
49.260197	-2
49.263669	-2
49.267142	-2
49.270614	-2
49.274086	-2
49.277558	-2
49.28103	-2
49.284503	-2
49.287975	-2
49.291447	-2
49.294919	-2
49.298391	-2
49.301864	-2
49.305336	-2
49.308808	-2
49.31228	-2
49.315752	-2
49.319224	-2
49.322697	-2
49.326169	-2
49.329641	-2
49.333113	-2
49.336585	-2
49.340058	-2
49.34353	-2
49.347002	-2
49.350474	-2
49.353946	-2
49.357419	-2
49.360891	-2
49.364363	-2
49.367835	-2
49.371308	-2
49.37478	-2
49.378252	-2
49.381724	-2
49.385196	-2
49.388669	-2
49.392141	-2
49.395613	-2
49.399085	-2
49.402557	-2
49.40603	-2
49.409502	-2
49.412974	-2
49.416446	-2
49.419918	-2
49.42339	-2
49.426863	-2
49.430335	-2
49.433807	-2
49.437279	-2
49.440751	-2
49.444224	-2
49.447696	-2
49.451168	-2
49.45464	-2
49.458112	-2
49.461585	-2
49.465057	-2
49.468529	-2
49.472001	-2
49.475474	-2
49.478946	-2
49.482418	-2
49.48589	-2
49.489362	-2
49.492835	-2
49.496307	-2
49.499779	-2
49.503251	-2
49.506723	-2
49.510196	-2
49.513668	-2
49.51714	-2
49.520612	-2
49.524084	-2
49.527557	-2
49.531029	-2
49.534501	-2
49.537973	-2
49.541445	-2
49.544917	-2
49.54839	-2
49.551862	-2
49.555334	-2
49.558806	-2
49.562278	-2
49.565751	-2
49.569223	-2
49.572695	-2
49.576167	-2
49.579639	-2
49.583112	-2
49.586584	-2
49.590056	-2
49.593528	-2
49.597001	-2
49.600473	-2
49.603945	-2
49.607417	-2
49.610889	-2
49.614362	-2
49.617834	-2
49.621306	-2
49.624778	-2
49.62825	-2
49.631723	-2
49.635195	-2
49.638667	-2
49.642139	-2
49.645611	-2
49.649084	-2
49.652556	-2
49.656028	-2
49.6595	-2
49.662972	-2
49.666444	-2
49.669917	-2
49.673389	-2
49.676861	-2
49.680333	-2
49.683805	-2
49.687278	-2
49.69075	-2
49.694222	-2
49.697694	-2
49.701166	-2
49.704639	-2
49.708111	-2
49.711583	-2
49.715055	-2
49.718528	-2
49.722	-2
49.725472	-2
49.728944	-2
49.732416	-2
49.735889	-2
49.739361	-2
49.742833	-2
49.746305	-2
49.749777	-2
49.75325	-2
49.756722	-2
49.760194	-2
49.763666	-2
49.767138	-2
49.77061	-2
49.774083	-2
49.777555	-2
49.781027	-2
49.784499	-2
49.787971	-2
49.791444	-2
49.794916	-2
49.798388	-2
49.80186	-2
49.805332	-2
49.808805	-2
49.812277	-2
49.815749	-2
49.819221	-2
49.822694	-2
49.826166	-2
49.829638	-2
49.83311	-2
49.836582	-2
49.840055	-2
49.843527	-2
49.846999	-2
49.850471	-2
49.853943	-2
49.857416	-2
49.860888	-2
49.86436	-2
49.867832	-2
49.871304	-2
49.874777	-2
49.878249	-2
49.881721	-2
49.885193	-2
49.888665	-2
49.892137	-2
49.89561	-2
49.899082	-2
49.902554	-2
49.906026	-2
49.909498	-2
49.912971	-2
49.916443	-2
49.919915	-2
49.923387	-2
49.926859	-2
49.930332	-2
49.933804	-2
49.937276	-2
49.940748	-2
49.944221	-2
49.947693	-2
49.951165	-2
49.954637	-2
49.958109	-2
49.961582	-2
49.965054	-2
49.968526	-2
49.971998	-2
49.97547	-2
49.978943	-2
49.982415	-2
49.985887	-2
49.989359	-2
49.992831	-2
49.996304	-2
49.999776	-2
50.003248	-2
50.00672	-2
50.010192	-2
50.013664	-2
50.017137	-2
50.020609	-2
50.024081	-2
50.027553	-2
50.031025	-2
50.034498	-2
50.03797	-2
50.041442	-2
50.044914	-2
50.048386	-2
50.051859	-2
50.055331	-2
50.058803	-2
50.062275	-2
50.065748	-2
50.06922	-2
50.072692	-2
50.076164	-2
50.079636	-2
50.083109	-2
