#.t	Pressure
#d	hPa
19.86108	103700
19.864552	103700
19.868024	103700
19.871496	103700
19.874969	103700
19.878441	103700
19.881913	103700
19.885385	103700
19.888857	103700
19.892329	103700
19.895802	103700
19.899274	103700
19.902746	103700
19.906218	103700
19.909691	103700
19.913163	103700
19.916635	103700
19.920107	103700
19.923579	103700
19.927052	103700
19.930524	103700
19.933996	103700
19.937468	103700
19.94094	103700
19.944412	103700
19.947885	103700
19.951357	103700
19.954829	103700
19.958301	103700
19.961774	103700
19.965246	103700
19.968718	103700
19.97219	103700
19.975662	103700
19.979135	103700
19.982607	103700
19.986079	103700
19.989551	103700
19.993023	103700
19.996496	103700
19.999968	103300
20.00344	103300
20.006912	103300
20.010384	103300
20.013856	103300
20.017329	103300
20.020801	103300
20.024273	103300
20.027745	103300
20.031218	103300
20.03469	103300
20.038162	103300
20.041634	103300
20.045106	103300
20.048579	103300
20.052051	103300
20.055523	103300
20.058995	103300
20.062467	103300
20.065939	103300
20.069412	103300
20.072884	103300
20.076356	103300
20.079828	103300
20.083301	103300
20.086773	103300
20.090245	103300
20.093717	103300
20.097189	103300
20.100662	103300
20.104134	103300
20.107606	103300
20.111078	103300
20.11455	103300
20.118022	103300
20.121495	103300
20.124967	103300
20.128439	103300
20.131911	103300
20.135384	103300
20.138856	103300
20.142328	103300
20.1458	103300
20.149272	103300
20.152745	103300
20.156217	103300
20.159689	103300
20.163161	103300
20.166633	103300
20.170105	103300
20.173578	103300
20.17705	103300
20.180522	103300
20.183994	103300
20.187466	103300
20.190939	103300
20.194411	103300
20.197883	103300
20.201355	103300
20.204828	103300
20.2083	103300
20.211772	103300
20.215244	103300
20.218716	103300
20.222189	103300
20.225661	103300
20.229133	103300
20.232605	103300
20.236077	103300
20.239549	103300
20.243022	103300
20.246494	103300
20.249966	103300
20.253438	103300
20.256911	103300
20.260383	103300
20.263855	103300
20.267327	103300
20.270799	103300
20.274272	103300
20.277744	103300
20.281216	103300
20.284688	103300
20.28816	103300
20.291632	103300
20.295105	103300
20.298577	103300
20.302049	103300
20.305521	103300
20.308994	103300
20.312466	103300
20.315938	103300
20.31941	103300
20.322882	103300
20.326355	103300
20.329827	103300
20.333299	103300
20.336771	103300
20.340243	103300
20.343715	103300
20.347188	103300
20.35066	103300
20.354132	103300
20.357604	103300
20.361076	103300
20.364549	103300
20.368021	103300
20.371493	103300
20.374965	103300
20.378438	103300
20.38191	103300
20.385382	103300
20.388854	103300
20.392326	103300
20.395799	103300
20.399271	103300
20.402743	103300
20.406215	103300
20.409687	103300
20.413159	103300
20.416632	103300
20.420104	103300
20.423576	103300
20.427048	103300
20.430521	103300
20.433993	103300
20.437465	103300
20.440937	103300
20.444409	103300
20.447882	103300
20.451354	103300
20.454826	103300
20.458298	103300
20.46177	103300
20.465242	103300
20.468715	103300
20.472187	103300
20.475659	103300
20.479131	103300
20.482604	103300
20.486076	103300
20.489548	103300
20.49302	103300
20.496492	103300
20.499965	103300
20.503437	103300
20.506909	103300
20.510381	103300
20.513853	103300
20.517325	103300
20.520798	103300
20.52427	103300
20.527742	103300
20.531214	103300
20.534686	103300
20.538159	103300
20.541631	103300
20.545103	103300
20.548575	103300
20.552048	103300
20.55552	103300
20.558992	103300
20.562464	103300
20.565936	103300
20.569409	103300
20.572881	103300
20.576353	103300
20.579825	103300
20.583297	103300
20.586769	103300
20.590242	103300
20.593714	103300
20.597186	103300
20.600658	103300
20.604131	103300
20.607603	103300
20.611075	103300
20.614547	103300
20.618019	103300
20.621492	103300
20.624964	103300
20.628436	103300
20.631908	103300
20.63538	103300
20.638852	103300
20.642325	103300
20.645797	103300
20.649269	103300
20.652741	103300
20.656214	103300
20.659686	103300
20.663158	103300
20.66663	103300
20.670102	103300
20.673575	103300
20.677047	103300
20.680519	103300
20.683991	103300
20.687463	103300
20.690935	103300
20.694408	103300
20.69788	103300
20.701352	103300
20.704824	103300
20.708296	103300
20.711769	103300
20.715241	103300
20.718713	103300
20.722185	103300
20.725658	103300
20.72913	103300
20.732602	103300
20.736074	103300
20.739546	103300
20.743019	103300
20.746491	103300
20.749963	103300
20.753435	103300
20.756907	103300
20.760379	103300
20.763852	103300
20.767324	103300
20.770796	103300
20.774268	103300
20.777741	103300
20.781213	103300
20.784685	103300
20.788157	103300
20.791629	103300
20.795102	103300
20.798574	103300
20.802046	103300
20.805518	103300
20.80899	103300
20.812462	103300
20.815935	103300
20.819407	103300
20.822879	103300
20.826351	103300
20.829824	103300
20.833296	103300
20.836768	103300
20.84024	103300
20.843712	103300
20.847185	103300
20.850657	103300
20.854129	103300
20.857601	103300
20.861073	103300
20.864545	103300
20.868018	103300
20.87149	103300
20.874962	103300
20.878434	103300
20.881906	103300
20.885379	103300
20.888851	103300
20.892323	103300
20.895795	103300
20.899268	103300
20.90274	103300
20.906212	103300
20.909684	103300
20.913156	103300
20.916629	103300
20.920101	103300
20.923573	103300
20.927045	103300
20.930517	103300
20.933989	103300
20.937462	103300
20.940934	103300
20.944406	103300
20.947878	103300
20.951351	103300
20.954823	103300
20.958295	103300
20.961767	103300
20.965239	103300
20.968712	103300
20.972184	103300
20.975656	103300
20.979128	103300
20.9826	103300
20.986072	103300
20.989545	103300
20.993017	103300
20.996489	103300
20.999961	103000
21.003434	103000
21.006906	103000
21.010378	103000
21.01385	103000
21.017322	103000
21.020795	103000
21.024267	103000
21.027739	103000
21.031211	103000
21.034683	103000
21.038155	103000
21.041628	103000
21.0451	103000
21.048572	103000
21.052044	103000
21.055517	103000
21.058989	103000
21.062461	103000
21.065933	103000
21.069405	103000
21.072878	103000
21.07635	103000
21.079822	103000
21.083294	103000
21.086766	103000
21.090239	103000
21.093711	103000
21.097183	103000
21.100655	103000
21.104127	103000
21.107599	103000
21.111072	103000
21.114544	103000
21.118016	103000
21.121488	103000
21.124961	103000
21.128433	103000
21.131905	103000
21.135377	103000
21.138849	103000
21.142322	103000
21.145794	103000
21.149266	103000
21.152738	103000
21.15621	103000
21.159682	103000
21.163155	103000
21.166627	103000
21.170099	103000
21.173571	103000
21.177044	103000
21.180516	103000
21.183988	103000
21.18746	103000
21.190932	103000
21.194405	103000
21.197877	103000
21.201349	103000
21.204821	103000
21.208293	103000
21.211765	103000
21.215238	103000
21.21871	103000
21.222182	103000
21.225654	103000
21.229127	103000
21.232599	103000
21.236071	103000
21.239543	103000
21.243015	103000
21.246488	103000
21.24996	103000
21.253432	103000
21.256904	103000
21.260376	103000
21.263849	103000
21.267321	103000
21.270793	103000
21.274265	103000
21.277737	103000
21.281209	103000
21.284682	103000
21.288154	103000
21.291626	103000
21.295098	103000
21.298571	103000
21.302043	103000
21.305515	103000
21.308987	103000
21.312459	103000
21.315932	103000
21.319404	103000
21.322876	103000
21.326348	103000
21.32982	103000
21.333292	103000
21.336765	103000
21.340237	103000
21.343709	103000
21.347181	103000
21.350654	103000
21.354126	103000
21.357598	103000
21.36107	103000
21.364542	103000
21.368015	103000
21.371487	103000
21.374959	103000
21.378431	103000
21.381903	103000
21.385375	103000
21.388848	103000
21.39232	103000
21.395792	103000
21.399264	103000
21.402737	103000
21.406209	103000
21.409681	103000
21.413153	103000
21.416625	103000
21.420098	103000
21.42357	103000
21.427042	103000
21.430514	103000
21.433986	103000
21.437459	103000
21.440931	103000
21.444403	103000
21.447875	103000
21.451347	103000
21.454819	103000
21.458292	103000
21.461764	103000
21.465236	103000
21.468708	103000
21.472181	103000
21.475653	103000
21.479125	103000
21.482597	103000
21.486069	103000
21.489542	103000
21.493014	103000
21.496486	103000
21.499958	103000
21.50343	103000
21.506902	103000
21.510375	103000
21.513847	103000
21.517319	103000
21.520791	103000
21.524264	103000
21.527736	103000
21.531208	103000
21.53468	103000
21.538152	103000
21.541625	103000
21.545097	103000
21.548569	103000
21.552041	103000
21.555513	103000
21.558985	103000
21.562458	103000
21.56593	103000
21.569402	103000
21.572874	103000
21.576347	103000
21.579819	103000
21.583291	103000
21.586763	103000
21.590235	103000
21.593708	103000
21.59718	103000
21.600652	103000
21.604124	103000
21.607596	103000
21.611068	103000
21.614541	103000
21.618013	103000
21.621485	103000
21.624957	103000
21.628429	103000
21.631902	103000
21.635374	103000
21.638846	103000
21.642318	103000
21.645791	103000
21.649263	103000
21.652735	103000
21.656207	103000
21.659679	103000
21.663152	103000
21.666624	103000
21.670096	103000
21.673568	103000
21.67704	103000
21.680512	103000
21.683985	103000
21.687457	103000
21.690929	103000
21.694401	103000
21.697874	103000
21.701346	103000
21.704818	103000
21.70829	103000
21.711762	103000
21.715235	103000
21.718707	103000
21.722179	103000
21.725651	103000
21.729123	103000
21.732595	103000
21.736068	103000
21.73954	103000
21.743012	103000
21.746484	103000
21.749957	103000
21.753429	103000
21.756901	103000
21.760373	103000
21.763845	103000
21.767318	103000
21.77079	103000
21.774262	103000
21.777734	103000
21.781206	103000
21.784678	103000
21.788151	103000
21.791623	103000
21.795095	103000
21.798567	103000
21.802039	103000
21.805512	103000
21.808984	103000
21.812456	103000
21.815928	103000
21.819401	103000
21.822873	103000
21.826345	103000
21.829817	103000
21.833289	103000
21.836762	103000
21.840234	103000
21.843706	103000
21.847178	103000
21.85065	103000
21.854122	103000
21.857595	103000
21.861067	103000
21.864539	103000
21.868011	103000
21.871484	103000
21.874956	103000
21.878428	103000
21.8819	103000
21.885372	103000
21.888845	103000
21.892317	103000
21.895789	103000
21.899261	103000
21.902733	103000
21.906205	103000
21.909678	103000
21.91315	103000
21.916622	103000
21.920094	103000
21.923567	103000
21.927039	103000
21.930511	103000
21.933983	103000
21.937455	103000
21.940928	103000
21.9444	103000
21.947872	103000
21.951344	103000
21.954816	103000
21.958288	103000
21.961761	103000
21.965233	103000
21.968705	103000
21.972177	103000
21.975649	103000
21.979122	103000
21.982594	103000
21.986066	103000
21.989538	103000
21.993011	103000
21.996483	103000
21.999955	103100
22.003427	103100
22.006899	103100
22.010372	103100
22.013844	103100
22.017316	103100
22.020788	103100
22.02426	103100
22.027732	103100
22.031205	103100
22.034677	103100
22.038149	103100
22.041621	103100
22.045094	103100
22.048566	103100
22.052038	103100
22.05551	103100
22.058982	103100
22.062455	103100
22.065927	103100
22.069399	103100
22.072871	103100
22.076343	103100
22.079815	103100
22.083288	103100
22.08676	103100
22.090232	103100
22.093704	103100
22.097177	103100
22.100649	103100
22.104121	103100
22.107593	103100
22.111065	103100
22.114538	103100
22.11801	103100
22.121482	103100
22.124954	103100
22.128426	103100
22.131898	103100
22.135371	103100
22.138843	103100
22.142315	103100
22.145787	103100
22.149259	103100
22.152732	103100
22.156204	103100
22.159676	103100
22.163148	103100
22.166621	103100
22.170093	103100
22.173565	103100
22.177037	103100
22.180509	103100
22.183982	103100
22.187454	103100
22.190926	103100
22.194398	103100
22.19787	103100
22.201342	103100
22.204815	103100
22.208287	103100
22.211759	103100
22.215231	103100
22.218704	103100
22.222176	103100
22.225648	103100
22.22912	103100
22.232592	103100
22.236065	103100
22.239537	103100
22.243009	103100
22.246481	103100
22.249953	103100
22.253425	103100
22.256898	103100
22.26037	103100
22.263842	103100
22.267314	103100
22.270787	103100
22.274259	103100
22.277731	103100
22.281203	103100
22.284675	103100
22.288148	103100
22.29162	103100
22.295092	103100
22.298564	103100
22.302036	103100
22.305508	103100
22.308981	103100
22.312453	103100
22.315925	103100
22.319397	103100
22.322869	103100
22.326342	103100
22.329814	103100
22.333286	103100
22.336758	103100
22.340231	103100
22.343703	103100
22.347175	103100
22.350647	103100
22.354119	103100
22.357592	103100
22.361064	103100
22.364536	103100
22.368008	103100
22.37148	103100
22.374952	103100
22.378425	103100
22.381897	103100
22.385369	103100
22.388841	103100
22.392314	103100
22.395786	103100
22.399258	103100
22.40273	103100
22.406202	103100
22.409675	103100
22.413147	103100
22.416619	103100
22.420091	103100
22.423563	103100
22.427035	103100
22.430508	103100
22.43398	103100
22.437452	103100
22.440924	103100
22.444397	103100
22.447869	103100
22.451341	103100
22.454813	103100
22.458285	103100
22.461758	103100
22.46523	103100
22.468702	103100
22.472174	103100
22.475646	103100
22.479118	103100
22.482591	103100
22.486063	103100
22.489535	103100
22.493007	103100
22.49648	103100
22.499952	103100
22.503424	103100
22.506896	103100
22.510368	103100
22.513841	103100
22.517313	103100
22.520785	103100
22.524257	103100
22.527729	103100
22.531202	103100
22.534674	103100
22.538146	103100
22.541618	103100
22.54509	103100
22.548562	103100
22.552035	103100
22.555507	103100
22.558979	103100
22.562451	103100
22.565924	103100
22.569396	103100
22.572868	103100
22.57634	103100
22.579812	103100
22.583285	103100
22.586757	103100
22.590229	103100
22.593701	103100
22.597173	103100
22.600645	103100
22.604118	103100
22.60759	103100
22.611062	103100
22.614534	103100
22.618007	103100
22.621479	103100
22.624951	103100
22.628423	103100
22.631895	103100
22.635368	103100
22.63884	103100
22.642312	103100
22.645784	103100
22.649256	103100
22.652728	103100
22.656201	103100
22.659673	103100
22.663145	103100
22.666617	103100
22.67009	103100
22.673562	103100
22.677034	103100
22.680506	103100
22.683978	103100
22.687451	103100
22.690923	103100
22.694395	103100
22.697867	103100
22.701339	103100
22.704812	103100
22.708284	103100
22.711756	103100
22.715228	103100
22.7187	103100
22.722172	103100
22.725645	103100
22.729117	103100
22.732589	103100
22.736061	103100
22.739534	103100
22.743006	103100
22.746478	103100
22.74995	103100
22.753422	103100
22.756895	103100
22.760367	103100
22.763839	103100
22.767311	103100
22.770783	103100
22.774255	103100
22.777728	103100
22.7812	103100
22.784672	103100
22.788144	103100
22.791617	103100
22.795089	103100
22.798561	103100
22.802033	103100
22.805505	103100
22.808978	103100
22.81245	103100
22.815922	103100
22.819394	103100
22.822866	103100
22.826338	103100
22.829811	103100
22.833283	103100
22.836755	103100
22.840227	103100
22.8437	103100
22.847172	103100
22.850644	103100
22.854116	103100
22.857588	103100
22.861061	103100
22.864533	103100
22.868005	103100
22.871477	103100
22.874949	103100
22.878422	103100
22.881894	103100
22.885366	103100
22.888838	103100
22.89231	103100
22.895782	103100
22.899255	103100
22.902727	103100
22.906199	103100
22.909671	103100
22.913144	103100
22.916616	103100
22.920088	103100
22.92356	103100
22.927032	103100
22.930505	103100
22.933977	103100
22.937449	103100
22.940921	103100
22.944393	103100
22.947865	103100
22.951338	103100
22.95481	103100
22.958282	103100
22.961754	103100
22.965227	103100
22.968699	103100
22.972171	103100
22.975643	103100
22.979115	103100
22.982588	103100
22.98606	103100
22.989532	103100
22.993004	103100
22.996476	103100
22.999948	102800
23.003421	102800
23.006893	102800
23.010365	102800
23.013837	102800
23.01731	102800
23.020782	102800
23.024254	102800
23.027726	102800
23.031198	102800
23.034671	102800
23.038143	102800
23.041615	102800
