.ASU_5.NH4,.ASU_5.NO3,.out_1.TSS
12.684567,3.1418594,11.496384
12.689965,3.1419418,11.493452
12.695074,3.1420265,11.490721
12.700299,3.1421199,11.48797
12.705608,3.1422214,11.48522
12.711006,3.1423314,11.48247
12.716497,3.1424501,11.47972
12.721907,3.1425733,11.477059
12.727182,3.1426995,11.47451
12.732354,3.1428287,11.472054
12.737444,3.1429611,11.46968
12.742472,3.1430967,11.467375
12.747452,3.1432356,11.465134
12.752393,3.1433779,11.462951
12.757014,3.1435148,11.460945
12.761925,3.1436642,11.458853
12.766786,3.1438159,11.456821
12.771635,3.143971,11.454834
12.77647,3.1441292,11.452892
12.781297,3.1442904,11.450993
12.786117,3.1444548,11.449136
12.790933,3.1446222,11.44732
12.795748,3.1447925,11.445545
12.800563,3.1449658,11.443809
12.805382,3.1451419,11.442113
12.810205,3.1453209,11.440456
12.815035,3.1455028,11.438838
12.819874,3.1456874,11.437259
12.824724,3.1458747,11.435718
12.829585,3.1460648,11.434217
12.834461,3.1462576,11.432754
12.839352,3.146453,11.43133
12.844262,3.1466511,11.429946
12.84919,3.1468518,11.428601
12.854141,3.1470551,11.427297
12.859115,3.147261,11.426034
12.860694,3.1473267,11.425642
12.862321,3.1473945,11.425245
12.863793,3.147456,11.424889
12.865127,3.1475119,11.42457
12.866939,3.1475879,11.424143
12.868994,3.1476744,11.423669
12.871285,3.1477711,11.423152
12.873881,3.1478812,11.422585
12.876856,3.1480079,11.42196
12.879555,3.1481235,11.421417
12.883656,3.1483001,11.420639
12.88809,3.1484923,11.419864
12.893064,3.1487098,11.41908
12.898289,3.1489398,11.418357
12.903707,3.1491801,11.417717
12.909361,3.1494324,11.417171
12.915384,3.1497026,11.416729
12.921974,3.1499994,11.416412
12.928182,3.1502796,11.416274
12.934146,3.1505489,11.416289
12.939822,3.150805,11.416439
12.945173,3.1510458,11.416703
12.950325,3.1512769,11.41707
12.955324,3.1515,11.417532
12.96019,3.151716,11.418083
12.961319,3.151766,11.418225
12.962096,3.1518003,11.418326
12.962387,3.1518132,11.418364
12.963844,3.1518773,11.418562
12.96656,3.1519967,11.418956
12.971491,3.1522119,11.41975
12.97602,3.1524079,11.420572
12.980491,3.1525996,11.42147
12.984904,3.1527868,11.422441
12.989261,3.1529696,11.423484
12.993567,3.1531481,11.424596
12.997825,3.1533224,11.425776
13.002041,3.1534926,11.427023
13.006216,3.1536587,11.428336
13.007934,3.1537263,11.428899
13.009174,3.1537749,11.429314
13.01007,3.1538098,11.429618
13.010886,3.1538415,11.429897
13.014961,3.1539983,11.43134
13.01904,3.1541525,11.432859
13.023079,3.1543024,11.434437
13.027089,3.1544484,11.436078
13.031073,3.1545906,11.437781
13.032576,3.1546434,11.438443
13.033344,3.1546702,11.438785
13.03434,3.1547048,11.439232
13.034765,3.1547196,11.439425
13.034992,3.1547274,11.439528
13.036125,3.1547664,11.440046
13.03729,3.1548063,11.440585
13.041146,3.1549361,11.442414
13.045062,3.1550649,11.444343
13.048943,3.1551892,11.446325
13.052804,3.1553096,11.448367
13.056647,3.155426,11.45047
13.060473,3.1555385,11.452632
13.064281,3.1556469,11.454855
13.068074,3.1557513,11.457136
13.071851,3.1558517,11.459478
13.075614,3.155948,11.461879
13.079362,3.1560401,11.464339
13.083098,3.1561281,11.466858
13.08682,3.156212,11.469437
13.090531,3.1562916,11.472075
13.09423,3.156367,11.474772
13.097917,3.1564381,11.477528
13.101594,3.1565049,11.480343
13.105261,3.1565674,11.483218
13.108918,3.1566255,11.486152
13.112565,3.1566792,11.489146
13.116203,3.1567284,11.492198
13.119833,3.1567731,11.495311
13.123455,3.1568134,11.498483
13.123848,3.1568174,11.498831
13.124345,3.1568226,11.499273
13.124801,3.1568272,11.499679
13.126348,3.1568422,11.501063
13.12778,3.1568554,11.502354
13.129482,3.15687,11.503896
13.131339,3.1568845,11.505589
13.133414,3.156899,11.507488
13.135749,3.156913,11.509634
13.138402,3.1569258,11.51208
13.141436,3.1569363,11.514883
13.144888,3.1569427,11.518074
13.148722,3.1569427,11.521618
13.152825,3.1569342,11.525402
13.1571,3.1569161,11.529333
13.161518,3.1568873,11.53338
13.166092,3.1568468,11.537548
13.170846,3.1567934,11.541858
13.175822,3.1567252,11.546341
13.181058,3.1566403,11.551027
13.186481,3.1565383,11.555844
13.192135,3.1564172,11.560828
13.198056,3.1562746,11.566003
13.204288,3.1561076,11.571401
13.210873,3.155913,11.577048
13.211874,3.1558817,11.577902
13.212751,3.1558541,11.578649
13.213581,3.1558276,11.579354
13.214451,3.1557995,11.580092
13.215413,3.1557682,11.580908
13.215839,3.1557541,11.581268
13.216139,3.1557442,11.581523
13.216397,3.1557357,11.581741
13.217684,3.1556926,11.582828
13.219042,3.1556464,11.583973
13.224221,3.1554635,11.588315
13.2296,3.1552625,11.592785
13.235198,3.1550418,11.597392
13.241031,3.1547996,11.602143
13.24712,3.1545341,11.607047
13.252665,3.1542812,11.611461
13.258369,3.1540106,11.61595
13.263678,3.1537494,11.620078
13.268673,3.1534958,11.623916
13.273513,3.153243,11.627593
13.278211,3.1529912,11.63112
13.282777,3.1527405,11.634508
13.287231,3.1524907,11.637773
13.291587,3.1522414,11.640926
13.295855,3.1519925,11.643978
13.300045,3.1517438,11.646936
13.304164,3.1514954,11.649806
13.308218,3.1512471,11.652594
13.312214,3.150999,11.655304
13.316154,3.150751,11.65794
13.320044,3.1505031,11.660505
13.323887,3.1502553,11.663002
13.327686,3.1500077,11.665434
13.331444,3.1497602,11.667803
13.335164,3.1495129,11.670111
13.338847,3.1492657,11.67236
13.342495,3.1490188,11.674551
13.346111,3.1487722,11.676685
13.349697,3.1485258,11.678765
13.353253,3.1482797,11.680791
13.356781,3.148034,11.682764
13.357841,3.1479599,11.68335
13.358465,3.1479162,11.683693
13.359117,3.1478705,11.68405
13.360673,3.1477612,11.684898
13.362245,3.1476506,11.68575
13.364027,3.1475249,11.686708
13.366041,3.1473827,11.687785
13.368368,3.1472182,11.689023
13.371146,3.1470214,11.690495
13.374773,3.1467643,11.692407
13.378812,3.1464778,11.694531
13.382481,3.1462177,11.696457
13.386132,3.145959,11.698372
13.389815,3.1456983,11.700304
13.393525,3.1454359,11.70225
13.397263,3.1451719,11.704211
13.401029,3.1449062,11.706187
13.404823,3.1446388,11.70818
13.408647,3.1443697,11.710188
13.4125,3.1440989,11.712211
13.416382,3.1438264,11.714251
13.420295,3.1435521,11.716306
13.424237,3.1432759,11.718376
13.428211,3.142998,11.720461
13.432215,3.1427181,11.722561
13.436251,3.1424364,11.724676
13.440318,3.1421527,11.726805
13.441552,3.1420666,11.727451
13.442084,3.1420296,11.727729
13.442499,3.1420007,11.727946
13.442889,3.1419735,11.728149
13.444838,3.1418377,11.729168
13.449104,3.1415407,11.731396
13.453297,3.141249,11.733582
13.457486,3.1409578,11.735763
13.461717,3.140664,11.737961
13.465983,3.1403679,11.740173
13.47028,3.1400698,11.742397
13.47461,3.1397696,11.744633
13.478972,3.1394673,11.746881
13.483367,3.139163,11.74914
13.487794,3.1388565,11.751409
13.492253,3.138548,11.753689
13.496744,3.1382374,11.755979
13.501266,3.1379247,11.758278
13.502952,3.1378081,11.759134
13.504487,3.137702,11.759912
13.508653,3.137414,11.76202
13.512802,3.1371273,11.764114
13.51715,3.1368268,11.766302
13.521701,3.1365124,11.768585
13.526462,3.1361834,11.770966
13.529441,3.1359776,11.772452
13.534452,3.1356312,11.774945
13.539208,3.1353025,11.777304
13.543904,3.1349778,11.779625
13.548691,3.1346468,11.781983
13.553484,3.1343152,11.784337
13.558283,3.133983,11.786687
13.563091,3.13365,11.789034
13.564229,3.1335711,11.789589
13.565269,3.133499,11.790095
13.566207,3.133434,11.790551
13.567719,3.1333292,11.791285
13.569315,3.1332185,11.792058
13.571132,3.1330923,11.792934
13.573205,3.1329481,11.793927
13.575613,3.1327804,11.795069
13.57846,3.1325815,11.796403
13.581869,3.1323426,11.797974
13.585871,3.132061,11.799778
13.590166,3.1317572,11.801663
13.594417,3.1314551,11.803473
13.59857,3.1311586,11.805188
13.602666,3.1308648,11.806827
13.606714,3.1305734,11.808393
13.610714,3.1302845,11.809889
13.614668,3.1299978,11.811317
13.618581,3.1297134,11.81268
13.620566,3.1295689,11.813352
13.622177,3.1294514,11.813888
13.623744,3.1293371,11.814402
13.627486,3.1290637,11.815594
13.630327,3.1288558,11.816469
13.633593,3.1286165,11.817442
13.63744,3.1283344,11.818542
13.641151,3.1280621,11.819555
13.644817,3.1277928,11.820511
13.64846,3.1275252,11.821416
13.652075,3.1272597,11.822269
13.655663,3.1269962,11.823072
13.659225,3.1267348,11.823825
13.662761,3.1264755,11.824528
13.666272,3.1262182,11.825184
13.669759,3.125963,11.825792
13.673222,3.12571,11.826353
13.676663,3.125459,11.826868
13.68008,3.1252102,11.827337
13.683475,3.1249635,11.827762
13.686849,3.124719,11.828142
13.690201,3.1244767,11.828477
13.693532,3.1242366,11.82877
13.696842,3.1239988,11.829019
13.700132,3.1237631,11.829225
13.703401,3.1235298,11.829389
13.70665,3.1232987,11.829511
13.709879,3.1230699,11.829592
13.713089,3.1228434,11.829631
13.716279,3.1226193,11.82963
13.71945,3.1223976,11.829587
13.722602,3.1221783,11.829505
13.725734,3.1219614,11.829382
13.728848,3.1217469,11.82922
13.731943,3.1215349,11.829018
13.735019,3.1213253,11.828777
13.738076,3.1211183,11.828497
13.741115,3.1209138,11.828178
13.744136,3.1207119,11.827821
13.747138,3.1205125,11.827425
13.747622,3.1204805,11.827358
13.748097,3.1204491,11.82729
13.749365,3.1203654,11.827104
13.750632,3.120282,11.826909
13.752067,3.1201878,11.826675
13.753678,3.1200822,11.826394
13.75551,3.1199624,11.826049
13.7576,3.119826,11.825621
13.759953,3.1196726,11.82509
13.762485,3.1195079,11.824458
13.765063,3.1193405,11.823747
13.767616,3.1191751,11.822974
13.770127,3.1190127,11.822143
13.772597,3.1188534,11.821257
13.775028,3.1186971,11.820316
13.777422,3.1185438,11.819321
13.77978,3.1183933,11.818273
13.782106,3.1182457,11.817174
13.784399,3.1181008,11.816023
13.786662,3.1179586,11.814821
13.788897,3.1178193,11.813571
13.791103,3.1176826,11.812271
13.793282,3.1175486,11.810923
13.795435,3.1174174,11.809527
13.797562,3.1172888,11.808084
13.799666,3.117163,11.806595
13.801745,3.1170399,11.80506
13.803802,3.1169195,11.803479
13.805835,3.1168018,11.801853
13.807847,3.1166868,11.800183
13.809838,3.1165746,11.798468
13.811807,3.1164652,11.79671
13.813757,3.1163585,11.794908
13.815685,3.1162547,11.793063
13.817595,3.1161536,11.791176
13.819484,3.1160553,11.789245
13.821355,3.1159599,11.787273
13.823207,3.1158674,11.785259
13.825041,3.1157777,11.783203
13.826856,3.1156909,11.781106
13.828653,3.115607,11.778967
13.830433,3.115526,11.776788
13.832195,3.115448,11.774568
13.83394,3.115373,11.772307
13.835668,3.1153009,11.770006
13.837378,3.1152319,11.767665
13.839072,3.1151659,11.765284
13.84075,3.1151029,11.762864
13.842411,3.1150431,11.760404
13.844056,3.1149863,11.757904
13.845684,3.1149327,11.755365
13.847297,3.1148822,11.752787
13.848893,3.1148349,11.750171
13.850474,3.1147907,11.747515
13.852039,3.1147498,11.744821
13.853588,3.1147122,11.742088
13.855122,3.1146778,11.739317
13.85664,3.1146467,11.736507
13.858143,3.1146189,11.73366
13.85963,3.1145944,11.730774
13.861103,3.1145733,11.72785
13.86256,3.1145557,11.724889
13.864002,3.1145414,11.72189
13.865429,3.1145306,11.718853
13.866841,3.1145232,11.715779
13.868237,3.1145193,11.712668
13.869619,3.114519,11.709519
13.870986,3.1145222,11.706333
13.872339,3.114529,11.703109
13.873676,3.1145393,11.699849
13.874998,3.1145533,11.696552
13.876306,3.114571,11.693218
13.876644,3.1145762,11.692343
13.876955,3.1145812,11.691535
13.877111,3.1145838,11.691127
13.877246,3.1145861,11.690776
13.87738,3.1145885,11.690423
13.877519,3.1145909,11.690059
13.878045,3.1146007,11.688667
13.878561,3.114611,11.687297
13.879123,3.1146232,11.685796
13.879734,3.1146376,11.684164
13.880402,3.114655,11.682377
13.881139,3.1146762,11.680407
13.881961,3.1147027,11.678221
13.88289,3.1147362,11.675772
13.883953,3.1147797,11.673003
13.885182,3.1148371,11.669856
13.88659,3.1149127,11.666338
13.888103,3.1150061,11.662674
13.889593,3.1151105,11.659198
13.891018,3.1152221,11.656
13.891567,3.1152682,11.654804
13.891868,3.1152941,11.654158
13.893187,3.1154139,11.651396
13.894415,3.115534,11.648935
13.89573,3.1156717,11.646421
13.897022,3.1158162,11.644077
13.898306,3.1159683,11.641875
13.899584,3.1161281,11.639811
13.90086,3.1162957,11.637882
13.902137,3.1164714,11.636084
13.903419,3.1166554,11.634418
13.904711,3.1168482,11.632881
13.906016,3.1170503,11.631477
13.90734,3.1172625,11.630206
13.908692,3.1174861,11.629074
13.910083,3.1177232,11.628086
13.911532,3.1179775,11.627251
13.91308,3.1182565,11.626583
13.914785,3.1185721,11.62612
13.916369,3.118872,11.625953
13.917875,3.1191629,11.626035
13.919266,3.1194357,11.626322
13.920571,3.1196948,11.62678
13.921818,3.1199448,11.627392
13.92302,3.1201877,11.628144
13.924185,3.1204245,11.629029
13.925178,3.1206273,11.629906
13.926303,3.1208576,11.631039
13.927389,3.1210802,11.632272
13.928454,3.1212988,11.633619
13.9295,3.1215134,11.635076
13.93053,3.121724,11.636641
13.931544,3.1219308,11.638311
13.932544,3.1221337,11.640084
13.93353,3.122333,11.641958
13.934505,3.1225284,11.643933
13.935468,3.1227201,11.646007
13.936421,3.122908,11.648178
13.937364,3.1230921,11.650447
13.938297,3.1232724,11.652811
13.939222,3.1234489,11.655271
13.940139,3.1236214,11.657826
13.941048,3.1237899,11.660475
13.94195,3.1239545,11.663218
13.942134,3.1239877,11.663792
13.942308,3.124019,11.664338
13.942518,3.1240567,11.665005
13.942652,3.1240806,11.665432
13.9427,3.1240891,11.665586
13.942878,3.1241209,11.666161
13.94304,3.1241496,11.666687
13.943848,3.1242913,11.669369
13.944737,3.1244443,11.672432
13.945612,3.1245916,11.675557
13.946483,3.1247347,11.678777
13.947347,3.1248734,11.68209
13.948207,3.1250077,11.685494
13.949062,3.1251375,11.68899
13.949913,3.1252628,11.692579
13.950759,3.1253834,11.696259
13.951602,3.1254994,11.700032
13.95244,3.1256106,11.703897
13.953275,3.1257169,11.707853
13.953408,3.1257335,11.708497
13.953475,3.1257417,11.708817
13.953585,3.1257553,11.709352
13.953965,3.1258015,11.711207
13.95434,3.125846,11.713055
13.954749,3.1258934,11.715093
13.955193,3.1259433,11.717326
13.955679,3.1259959,11.71979
13.956213,3.1260512,11.722523
13.956803,3.1261093,11.72557
13.957459,3.1261694,11.728977
13.958184,3.1262306,11.732771
13.958975,3.1262907,11.736941
13.959818,3.1263467,11.741411
13.960693,3.1263958,11.746076
13.961585,3.126436,11.750857
13.962489,3.1264665,11.755718
13.962669,3.1264713,11.75669
13.96272,3.1264726,11.756968
13.962749,3.1264733,11.757124
13.96282,3.126475,11.757502
13.963169,3.1264825,11.759392
13.964181,3.1264952,11.764874
13.965096,3.1264949,11.769847
13.966033,3.1264832,11.774962
13.966978,3.1264593,11.780139
13.967934,3.1264229,11.785392
13.9689,3.1263733,11.790724
13.969878,3.1263101,11.796142
13.970869,3.1262325,11.801651
13.971873,3.1261398,11.807259
13.972892,3.1260312,11.812977
13.973928,3.1259055,11.818816
13.974983,3.1257616,11.824791
13.97606,3.1255979,11.830921
13.977147,3.125415,11.837145
13.977288,3.12539,11.837954
13.977396,3.1253706,11.838574
13.977488,3.1253539,11.839106
13.977579,3.1253373,11.839631
13.977694,3.1253161,11.840293
13.977729,3.1253098,11.840491
13.977879,3.1252817,11.841359
13.978016,3.125256,11.842146
13.978694,3.1251238,11.846064
13.979694,3.124916,11.851863
13.980692,3.1246926,11.857688
13.981711,3.1244483,11.863661
13.982748,3.1241818,11.86978
13.983805,3.1238916,11.876052
13.984884,3.1235759,11.882485
13.985984,3.1232326,11.889086
13.987106,3.1228597,11.895864
13.988202,3.1224731,11.902516
13.98925,3.1220817,11.908915
13.990261,3.1216837,11.915117
13.991242,3.1212775,11.921164
13.9922,3.1208616,11.927091
13.993139,3.1204349,11.93292
13.994062,3.1199965,11.938669
13.994971,3.1195455,11.944351
13.995871,3.1190807,11.949979
13.996762,3.1186008,11.955566
13.997649,3.1181041,11.961128
13.998534,3.1175883,11.966682
13.999424,3.1170498,11.972255
14.000325,3.116483,11.977889
14.001251,3.1158773,11.98366
14.002236,3.1152071,11.989767
14.002446,3.1150606,11.991064
14.002522,3.1150073,11.991533
14.002768,3.1148333,11.993051
14.003066,3.1146208,11.994882
14.003353,3.1144135,11.996646
14.003685,3.1141711,11.998683
14.004063,3.1138917,12.000997
14.004505,3.1135606,12.003699
14.005035,3.1131563,12.006941
14.005705,3.1126352,12.011034
14.00662,3.1119059,12.016613
14.007333,3.1113239,12.020945
14.008061,3.1107174,12.025352
14.008828,3.110065,12.029972
14.009569,3.1094233,12.034397
14.010276,3.1087998,12.038585
14.010971,3.108177,12.04266
14.011656,3.1075537,12.04663
14.012328,3.1069358,12.050461
14.012985,3.1063235,12.054154
14.013631,3.1057157,12.057719
14.014266,3.1051125,12.061159
14.014892,3.1045142,12.064474
14.015508,3.1039209,12.067666
14.016117,3.1033324,12.070739
14.016718,3.1027488,12.073696
14.017313,3.10217,12.076538
14.017903,3.1015958,12.079269
14.018488,3.1010263,12.081892
14.018599,3.100918,12.082381
14.018729,3.1007912,12.082949
14.018852,3.1006718,12.08348
14.018976,3.1005508,12.084015
14.019012,3.1005158,12.084169
14.019052,3.100477,12.084339
14.01909,3.10044,12.084501
14.01928,3.1002552,12.085304
14.019666,3.0998811,12.086903
14.020054,3.0995052,12.088471
14.020458,3.0991148,12.09006
14.020878,3.0987095,12.091666
14.021317,3.0982883,12.093288
14.021776,3.0978497,12.094927
14.022258,3.0973922,12.09658
14.022764,3.0969141,12.098247
14.023298,3.0964133,12.099927
14.023864,3.0958872,12.101618
14.024442,3.0953541,12.103253
14.025018,3.0948284,12.104789
14.025596,3.0943062,12.106238
14.026179,3.0937864,12.107605
14.026765,3.0932693,12.108888
14.027355,3.0927549,12.110089
14.02795,3.0922432,12.111209
14.028252,3.0919856,12.111744
14.028387,3.0918716,12.111975
14.028585,3.0917044,12.112307
14.028891,3.0914474,12.112801
14.029217,3.0911763,12.113303
14.029597,3.0908633,12.113859
14.030052,3.0904917,12.114487
14.030645,3.0900148,12.115242
14.031312,3.0894869,12.116014
14.032004,3.0889495,12.116729
14.032689,3.088428,12.117357
14.033392,3.0879032,12.117921
14.034117,3.0873727,12.118422
14.03486,3.0868401,12.118854
14.035621,3.0863063,12.119214
14.036401,3.0857714,12.119501
14.037199,3.0852359,12.119713
14.038015,3.0847002,12.119848
14.03885,3.084165,12.119906
14.039702,3.0836307,12.119886
14.040574,3.0830976,12.119785
14.041463,3.0825661,12.119605
14.04237,3.0820367,12.119345
14.043295,3.0815096,12.119004
14.044238,3.0809852,12.118582
14.045199,3.0804636,12.11808
14.046178,3.0799451,12.117499
14.047175,3.0794298,12.116838
14.048189,3.0789179,12.116098
14.049222,3.0784096,12.115279
14.050272,3.0779049,12.114382
14.051341,3.0774038,12.113409
14.052427,3.0769065,12.112358
14.053532,3.076413,12.111232
14.054654,3.0759232,12.110031
14.055795,3.0754373,12.108755
14.056955,3.0749552,12.107405
14.058133,3.0744769,12.105983
14.05933,3.0740024,12.104488
14.060545,3.0735317,12.102921
14.061779,3.0730647,12.101284
14.061999,3.0729827,12.100988
14.062182,3.0729148,12.100741
14.062302,3.0728701,12.100577
14.062391,3.0728371,12.100456
14.062465,3.0728097,12.100355
14.062533,3.0727848,12.100263
14.062817,3.0726802,12.099872
14.063109,3.0725733,12.099466
14.063434,3.0724549,12.099006
14.063794,3.072324,12.098483
14.064198,3.0721774,12.097876
14.064658,3.0720109,12.097157
14.065192,3.0718185,12.096284
14.065825,3.0715905,12.095185
14.066606,3.0713097,12.093732
14.067658,3.0709314,12.09159
14.068726,3.0705476,12.089197
14.069892,3.0701288,12.086326
14.071202,3.0696592,12.082779
14.072216,3.069296,12.079796
14.073274,3.0689187,12.076468
