#.t	NH4	PO4	Q	CODt	CODs	TSS
#d	g/m3	g/m3	m3/h	g/m3	g/m3	g/m3
235.70335	45.82519531	3.922	0	0	0	0
235.70682	45.84960938	3.973	0	0	0	0
235.7103	45.84960938	3.974332054	0	0	0	0
235.71377	45.94726563	3.975667946	0	0	0	0
235.71724	45.8984375	3.977	0	0	0	0
235.72071	46.16699219	4.115	0	0	0	0
235.72419	45.84960938	4.253	0	0	0	0
235.72766	46.02050781	4.391	0	0	0	0
235.73113	46.03881836	4.403960645	0	0	0	0
235.7346	46.02050781	4.416884047	0	0	0	0
235.73807	46.15885544	4.429807449	0	0	0	0
235.74155	46.21582031	4.44273085	0	0	0	0
235.74502	46.50878906	4.455691495	0	0	0	0
235.74849	46.89941406	4.468614897	0	0	0	0
235.75196	47.09472656	4.481538299	0	0	0	0
235.75544	47.07641602	4.494461701	0	0	0	0
235.75891	47.11914063	4.507385103	0	0	0	0
235.76238	47.36328125	4.520345748	0	0	0	0
235.76585	47.81901169	4.53326915	0	0	0	0
235.76932	48.00618362	4.546192551	0	0	0	0
235.7728	48.02246094	4.559115953	0	0	0	0
235.77627	47.94921875	4.572076598	0	0	0	0
235.77974	48.29101563	4.585	0	0	0	0
235.78321	48.36425781	4.576504081	0	0	0	0
235.78669	47.97363281	4.568008161	0	0	0	0
235.79016	48.36425781	4.559512242	0	0	0	0
235.79363	48.52905273	4.550991839	0	0	0	0
235.7971	48.58398438	4.542495919	0	0	0	0
235.80057	48.2421875	4.534	0	0	0	0
235.80405	48.26660156	4.540989928	0	0	0	0
235.80752	48.26660156	4.548	0	0	0	0
235.81099	48.30322266	4.512	0	0	0	0
235.81446	48.2421875	4.477	0	0	0	0
235.81794	48.12011719	4.442	0	0	0	0
235.82141	48.22998047	4.408419355	0	0	0	0
235.82488	48.2421875	4.374741935	0	0	0	0
235.82835	48.12011719	4.34116129	0	0	0	0
235.83182	48.14453125	4.307580645	0	0	0	0
235.8353	48.046875	4.274	0	0	0	0
235.83877	48.49853516	4.236946763	0	0	0	0
235.84224	48.77929688	4.2	0	0	0	0
235.84571	48.26660156	4.173	0	0	0	0
235.84919	48.49853516	4.146	0	0	0	0
235.85266	48.41308594	4.110367562	0	0	0	0
235.85613	48.60839844	4.074632438	0	0	0	0
235.8596	48.48632813	4.039	0	0	0	0
235.86307	48.64501953	4.027505521	0	0	0	0
235.86655	48.53515625	4.016011042	0	0	0	0
235.87002	48.48632813	4.004483437	0	0	0	0
235.87349	48.58398438	3.992988958	0	0	0	0
235.87696	48.38867188	3.981494479	0	0	0	0
235.88043	48.4375	3.97	0	0	0	0
235.88391	48.14453125	3.90958705	0	0	0	0
235.88738	48.29101563	3.849	0	0	0	0
235.89085	48.19335938	3.828112039	0	0	0	0
235.89432	48.16894531	3.807224078	0	0	0	0
235.8978	48.046875	3.786336118	0	0	0	0
235.90127	48.09570313	3.765387961	0	0	0	0
235.90474	48.12011719	3.7445	0	0	0	0
235.90821	47.97363281	3.723612039	0	0	0	0
235.91168	47.96142578	3.702724078	0	0	0	0
235.91516	47.94921875	3.681836118	0	0	0	0
235.91863	47.97363281	3.660887961	0	0	0	0
235.9221	47.97363281	3.64	0	0	0	0
235.92557	47.94921875	3.60603263	0	0	0	0
235.92905	47.0703125	3.572065259	0	0	0	0
235.93252	46.41113281	3.538	0	0	0	0
235.93599	46.63085938	3.503	0	0	0	0
235.93946	46.75292969	3.468	0	0	0	0
235.94293	47.11914063	3.4205	0	0	0	0
235.94641	47.11303711	3.373	0	0	0	0
235.94988	47.3449707	3.328936691	0	0	0	0
235.95335	47.34700394	3.285	0	0	0	0
235.95682	47.31445313	3.202559395	0	0	0	0
235.9603	47.36328125	3.120118791	0	0	0	0
235.96377	47.4609375	3.037440605	0	0	0	0
235.96724	47.52197266	2.955	0	0	0	0
235.97071	47.65625	2.893	0	0	0	0
235.97418	47.48535156	2.831	0	0	0	0
235.97766	47.82714844	2.81640841	0	0	0	0
235.98113	47.53417969	2.80177477	0	0	0	0
235.9846	47.65625	2.78718318	0	0	0	0
235.98807	47.63183594	2.77259159	0	0	0	0
235.99155	47.66235352	2.758	0	0	0	0
235.99502	47.41821289	2.737470504	0	0	0	0
235.99849	47.33886719	2.717	0	0	0	0
236.00196	47.55859375	2.696333333	0	0	0	0
236.00543	47.36328125	2.675666667	0	0	0	0
236.00891	47.265625	2.655	0	0	0	0
236.01238	47.16796875	2.640374784	0	0	0	0
236.01585	47.36328125	2.625791595	0	0	0	0
236.01932	47.30224609	2.611208405	0	0	0	0
236.0228	47.38769531	2.596625216	0	0	0	0
236.02627	47.4609375	2.582	0	0	0	0
236.02974	47.50976563	2.56	0	0	0	0
236.03321	47.50976563	2.535267819	0	0	0	0
236.03668	47.40600586	2.510535637	0	0	0	0
236.04016	47.33886719	2.485803456	0	0	0	0
236.04363	47.33886719	2.461	0	0	0	0
236.0471	47.25748825	2.436267819	0	0	0	0
236.05057	47.20051956	2.411535637	0	0	0	0
236.05404	47.16796875	2.386803456	0	0	0	0
236.05752	47.08251953	2.362	0	0	0	0
236.06099	46.97265625	2.357287654	0	0	0	0
236.06446	46.80175781	2.352575309	0	0	0	0
236.06793	46.70410156	2.347862963	0	0	0	0
236.07141	46.70410156	2.343150617	0	0	0	0
236.07488	46.58203125	2.338424691	0	0	0	0
236.07835	46.484375	2.333712346	0	0	0	0
236.08182	46.38671875	2.329	0	0	0	0
236.08529	46.19140625	2.33549532	0	0	0	0
236.08877	46.14257813	2.342009359	0	0	0	0
236.09224	46.11816406	2.34850468	0	0	0	0
236.09571	45.87402344	2.355	0	0	0	0
236.09918	45.75805664	2.366	0	0	0	0
236.10266	45.72753906	2.379192396	0	0	0	0
236.10613	46.04492188	2.392422811	0	0	0	0
236.1096	45.703125	2.405615207	0	0	0	0
236.11307	45.65429688	2.418807604	0	0	0	0
236.11654	45.75195313	2.432	0	0	0	0
236.12002	45.72753906	2.434337812	0	0	0	0
236.12349	45.67871094	2.436668906	0	0	0	0
236.12696	45.67871094	2.439	0	0	0	0
236.13043	45.72753906	2.441331094	0	0	0	0
236.13391	45.55664063	2.443662188	0	0	0	0
236.13738	45.62988281	2.446	0	0	0	0
236.14085	45.62988281	2.483	0	0	0	0
236.14432	45.58105469	2.509	0	0	0	0
236.14779	45.89233398	2.490684261	0	0	0	0
236.15127	45.97167969	2.472315739	0	0	0	0
236.15474	45.91674805	2.454	0	0	0	0
236.15821	45.91064453	2.4135	0	0	0	0
236.16168	45.92285156	2.373	0	0	0	0
236.16516	45.82519531	2.41	0	0	0	0
236.16863	45.87402344	2.399979432	0	0	0	0
236.1721	46.07543945	2.389987659	0	0	0	0
236.17557	45.94726563	2.379995886	0	0	0	0
236.17904	45.84960938	2.370004114	0	0	0	0
236.18252	45.99609375	2.359983546	0	0	0	0
236.18599	45.67871094	2.349991773	0	0	0	0
236.18946	45.80078125	2.34	0	0	0	0
236.19293	45.35319138	2.337401498	0	0	0	0
236.19641	45.00325394	2.334802995	0	0	0	0
236.19988	44.921875	2.332197005	0	0	0	0
236.20335	45.14160156	2.329598502	0	0	0	0
236.20682	45.41015625	2.327	0	0	0	0
236.21029	45.41015625	2.324401498	0	0	0	0
236.21377	45.38574219	2.321795507	0	0	0	0
236.21724	45.41015625	2.319197005	0	0	0	0
236.22071	45.41015625	2.316598502	0	0	0	0
236.22418	45.38574219	2.314	0	0	0	0
236.22765	45.38574219	2.271	0	0	0	0
236.23113	45.38574219	2.274	0	0	0	0
236.2346	45.4020195	2.369	0	0	0	0
236.23807	47.33886719	2.399	0	0	0	0
236.24154	47.75390625	2.369542446	0	0	0	0
236.24502	48.046875	2.34	0	0	0	0
236.24849	48.046875	2.314	0	0	0	0
236.25196	48.046875	2.285	0	0	0	0
236.25543	48.046875	2.296	0	0	0	0
236.2589	48.046875	2.249	0	0	0	0
236.26238	45.39794922	2.274	0	0	0	0
236.26585	46.00830078	2.26	0	0	0	0
236.26932	47.14355469	2.292	0	0	0	0
236.27279	47.68066406	2.366	0	0	0	0
236.27627	47.50162888	2.307	0	0	0	0
236.27974	47.60742188	2.296	0	0	0	0
236.28321	47.31445313	2.292	0	0	0	0
236.28668	47.265625	2.355	0	0	0	0
236.29015	47.265625	2.303	0	0	0	0
236.29363	47.29003906	2.281	0	0	0	0
236.2971	47.68880081	2.285	0	0	0	0
236.30057	47.69287109	2.329	0	0	0	0
236.30404	47.84545898	2.34	0	0	0	0
236.30752	47.69287109	2.399	0	0	0	0
236.31099	47.75390625	2.318	0	0	0	0
236.31446	47.4609375	2.377	0	0	0	0
236.31793	47.41210938	2.314	0	0	0	0
236.3214	47.43652344	2.303015827	0	0	0	0
236.32488	47.53417969	2.292	0	0	0	0
236.32835	47.55859375	2.311	0	0	0	0
236.33182	47.33886719	2.271	0	0	0	0
236.33529	47.31445313	2.329	0	0	0	0
236.33877	47.75390625	2.311	0	0	0	0
236.34224	47.68066406	2.285	0	0	0	0
236.34571	47.03369141	2.336	0	0	0	0
236.34918	47.79052734	2.322	0	0	0	0
236.35265	47.70507813	2.285	0	0	0	0
236.35613	47.54638672	2.245	0	0	0	0
236.3596	47.41210938	2.278	0	0	0	0
236.36307	46.93196487	2.296	0	0	0	0
236.36654	46.89941406	2.329	0	0	0	0
236.37002	47.63183594	2.281	0	0	0	0
236.37349	47.21679688	2.289	0	0	0	0
236.37696	46.99707031	2.296	0	0	0	0
236.38043	47.14355469	2.322	0	0	0	0
236.3839	47.31445313	2.23	0	0	0	0
236.38738	47.38769531	2.109	0	0	0	0
236.39085	47.18017578	2.036	0	0	0	0
236.39432	47.09472656	1.934	0	0	0	0
236.39779	47.82714844	1.86	0	0	0	0
236.40126	48.09570313	1.769	0	0	0	0
236.40474	47.762043	1.729	0	0	0	0
236.40821	47.53417969	1.705	0	0	0	0
236.41168	47.65625	1.681	0	0	0	0
236.41515	47.65625	1.633	0	0	0	0
236.41863	47.4609375	1.593	0	0	0	0
236.4221	47.14355469	1.5985	0	0	0	0
236.42557	46.85872269	1.604	0	0	0	0
236.42904	46.77734375	1.593	0	0	0	0
236.43251	46.76513672	1.575	0	0	0	0
236.43599	46.6796875	1.538	0	0	0	0
236.43946	45.76823044	1.575	0	0	0	0
236.44293	46.02050781	1.67	0	0	0	0
236.4464	46.04492188	1.611	0	0	0	0
236.44988	45.47119141	1.582	0	0	0	0
236.45335	45.37353516	1.663	0	0	0	0
236.45682	45.19042969	1.732	0	0	0	0
236.46029	45.41015625	1.726507914	0	0	0	0
236.46376	45.60546875	1.721	0	0	0	0
236.46724	45.28808594	1.659	0	0	0	0
236.47071	44.97070313	1.681	0	0	0	0
236.47418	45.21484375	1.692	0	0	0	0
236.47765	45.45898438	1.761	0	0	0	0
236.48113	46.19140625	1.805	0	0	0	0
236.4846	45.8984375	1.736	0	0	0	0
236.48807	45.5078125	1.721	0	0	0	0
236.49154	46.38671875	1.758	0	0	0	0
236.49501	47.05810547	1.783	0	0	0	0
236.49849	46.66748047	1.838	0	0	0	0
236.50196	46.26464844	1.758	0	0	0	0
236.50543	46.06933594	1.688	0	0	0	0
236.5089	46.41113281	1.802	0	0	0	0
236.51238	46.64306641	1.824	0	0	0	0
236.51585	46.75292969	1.787	0	0	0	0
236.51932	46.60644531	1.674	0	0	0	0
236.52279	46.69189453	1.648	0	0	0	0
236.52626	46.38671875	1.798	0	0	0	0
236.52974	46.98486328	1.696	0	0	0	0
236.53321	47.21679688	1.641	0	0	0	0
236.53668	47.37955856	1.604	0	0	0	0
236.54015	46.56982422	1.67	0	0	0	0
236.54363	46.60644531	1.729	0	0	0	0
236.5471	47.05200195	1.732	0	0	0	0
236.55057	46.77734375	1.707	0	0	0	0
236.55404	46.30126953	1.74	0	0	0	0
236.55751	45.73364258	1.787	0	0	0	0
236.56099	45.88216019	1.74	0	0	0	0
236.56446	45.67871094	1.783	0	0	0	0
236.56793	45.67871094	1.761	0	0	0	0
236.5714	45.41015625	1.798	0	0	0	0
236.57487	45.15787888	1.824	0	0	0	0
236.57835	45.58105469	1.838	0	0	0	0
236.58182	45.58105469	1.816	0	0	0	0
236.58529	45.58105469	1.813	0	0	0	0
236.58876	45.58105469	1.838	0	0	0	0
236.59224	45.58105469	1.827	0	0	0	0
236.59571	44.18945313	1.791	0	0	0	0
236.59918	44.22607422	1.813	0	0	0	0
236.60265	44.62890625	1.824	0	0	0	0
236.60612	44.94628906	1.846	0	0	0	0
236.6096	44.921875	1.831	0	0	0	0
236.61307	44.84863281	1.827	0	0	0	0
236.61654	44.98698044	1.783	0	0	0	0
236.62001	44.84863281	1.816	0	0	0	0
236.62349	45.19042969	1.783	0	0	0	0
236.62696	45.16601563	1.882	0	0	0	0
236.63043	45.06835938	1.86	0	0	0	0
236.6339	45.16601563	1.875	0	0	0	0
236.63737	45.21484375	1.816	0	0	0	0
236.64085	45.63801956	1.86	0	0	0	0
236.64432	45.30029297	1.923	0	0	0	0
236.64779	45.51594925	1.915510791	0	0	0	0
236.65126	45.54443359	1.908	0	0	0	0
236.65474	45.77636719	1.956	0	0	0	0
236.65821	45.703125	1.871	0	0	0	0
236.66168	45.77636719	1.981	0	0	0	0
236.66515	45.84960938	1.97	0	0	0	0
236.66862	46.03881836	2.014	0	0	0	0
236.6721	46.2890625	2.018	0	0	0	0
236.67557	46.09985352	2.058	0	0	0	0
236.67904	46.19140625	2.073	0	0	0	0
236.68251	46.54541016	2.032	0	0	0	0
236.68599	46.06933594	2.054	0	0	0	0
236.68946	46.22802734	2.054	0	0	0	0
236.69293	46.19140625	2.076	0	0	0	0
236.6964	46.43554688	2.08	0	0	0	0
236.69987	46.41113281	2.051	0	0	0	0
236.70335	46.49658203	2.091	0	0	0	0
236.70682	46.96044922	2.065	0	0	0	0
236.71029	47.04589844	2.073	0	0	0	0
236.71376	46.77734375	2.069	0	0	0	0
236.71724	46.97265625	2.067	0	0	0	0
236.72071	46.89941406	2.065	0	0	0	0
236.72418	46.88720703	2.073	0	0	0	0
236.72765	46.92382813	2.125242698	0	0	0	0
236.73112	46.484375	2.177635952	0	0	0	0
236.7346	46.89941406	2.229878651	0	0	0	0
236.73807	46.82617188	2.282121349	0	0	0	0
236.74154	46.94824219	2.334364048	0	0	0	0
236.74501	47.13541794	2.386757302	0	0	0	0
236.74848	46.75292969	2.439	0	0	0	0
236.75196	47.02148438	2.449993664	0	0	0	0
236.75543	47.33886719	2.460987327	0	0	0	0
236.7589	47.02148438	2.471980991	0	0	0	0
236.76237	47.02148438	2.483006336	0	0	0	0
236.76585	47.44873047	2.494	0	0	0	0
236.76932	47.75390625	2.531	0	0	0	0
236.77279	47.72949219	2.515261339	0	0	0	0
236.77626	47.8515625	2.499477322	0	0	0	0
236.77973	47.99804688	2.483738661	0	0	0	0
236.78321	48.09570313	2.468	0	0	0	0
236.78668	47.97363281	2.486389401	0	0	0	0
236.79015	47.86783981	2.504778802	0	0	0	0
236.79362	48.02856445	2.523221198	0	0	0	0
236.7971	48.02856445	2.541610599	0	0	0	0
236.80057	48.13232422	2.56	0	0	0	0
236.80404	48.09570313	2.580984881	0	0	0	0
236.80751	48.09570313	2.602030238	0	0	0	0
236.81098	47.86376953	2.623015119	0	0	0	0
236.81446	47.81494141	2.644	0	0	0	0
236.81793	47.60742188	2.65124478	0	0	0	0
236.8214	47.71728516	2.658489561	0	0	0	0
236.82487	47.43652344	2.66575522	0	0	0	0
236.82835	47.81087112	2.673	0	0	0	0
236.83182	47.98583984	2.673799539	0	0	0	0
236.83529	48.31542969	2.674599078	0	0	0	0
236.83876	48.48632813	2.675400922	0	0	0	0
236.84223	48.12011719	2.676200461	0	0	0	0
236.84571	48.41308594	2.677	0	0	0	0
236.84918	48.14453125	2.6935	0	0	0	0
236.85265	48.13232422	2.71	0	0	0	0
236.85612	48.27880859	2.721015827	0	0	0	0
236.8596	48.61653519	2.732	0	0	0	0
236.86307	48.49853516	2.703	0	0	0	0
236.86654	48.48632813	2.718651631	0	0	0	0
236.87001	48.60839844	2.734348369	0	0	0	0
236.87348	48.62060547	2.75	0	0	0	0
236.87696	48.41308594	2.766	0	0	0	0
236.88043	48.2421875	2.782	0	0	0	0
236.8839	48.35205078	2.798	0	0	0	0
236.88737	48.51074219	2.769	0	0	0	0
236.89085	48.68164063	2.805333333	0	0	0	0
236.89432	48.58398438	2.841666667	0	0	0	0
236.89779	48.46191406	2.878	0	0	0	0
236.90126	48.71826172	2.919746641	0	0	0	0
236.90473	48.51074219	2.961373321	0	0	0	0
236.90821	48.36425781	3.003	0	0	0	0
236.91168	48.90136719	3.0065	0	0	0	0
236.91515	48.90136719	3.01	0	0	0	0
236.91862	48.90136719	3.04	0	0	0	0
236.92209	48.90136719	3.029	0	0	0	0
236.92557	48.90136719	3.018	0	0	0	0
236.92904	47.04589844	3.007	0	0	0	0
236.93251	47.65625	2.942407194	0	0	0	0
236.93598	47.48535156	2.878	0	0	0	0
236.93946	46.82617188	2.877400346	0	0	0	0
236.94293	46.02050781	2.876800691	0	0	0	0
236.9464	45.15380859	2.876201037	0	0	0	0
236.94987	43.97583008	2.875599654	0	0	0	0
236.95334	43.04199219	2.875	0	0	0	0
236.95682	42.45605469	2.837901728	0	0	0	0
236.96029	41.2109375	2.800803456	0	0	0	0
236.96376	39.67285156	2.763598272	0	0	0	0
236.96723	38.81835938	2.7265	0	0	0	0
236.97071	37.28027344	2.689401728	0	0	0	0
236.97418	35.18066406	2.652303456	0	0	0	0
236.97765	34.39941406	2.615205184	0	0	0	0
236.98112	33.42285156	2.578	0	0	0	0
236.98459	31.8359375	2.570666667	0	0	0	0
236.98807	30.55013084	2.563333333	0	0	0	0
236.99154	29.67529297	2.556	0	0	0	0
236.99501	28.3203125	2.540303263	0	0	0	0
236.99848	26.73339844	2.524651631	0	0	0	0
237.00196	26.13525391	2.509	0	0	0	0
237.00543	25.56152344	2.50425342	0	0	0	0
237.0089	24.65820313	2.499506839	0	0	0	0
237.01237	24.21875	2.49474658	0	0	0	0
237.01584	24.01123047	2.49	0	0	0	0
237.01932	23.38867188	2.479010557	0	0	0	0
237.02279	22.77832031	2.468021113	0	0	0	0
237.02626	22.32259178	2.457	0	0	0	0
237.02973	21.82617188	2.458898906	0	0	0	0
237.03321	21.06933594	2.460797811	0	0	0	0
237.03668	20.41015625	2.462696717	0	0	0	0
237.04015	20.03173828	2.464595622	0	0	0	0
237.04362	19.58007813	2.4665	0	0	0	0
237.04709	19.15893555	2.468398906	0	0	0	0
237.05057	19.05517578	2.470297811	0	0	0	0
237.05404	18.79882813	2.472196717	0	0	0	0
237.05751	18.50585938	2.474101094	0	0	0	0
237.06098	18.48144531	2.476	0	0	0	0
237.06446	18.42651367	2.505	0	0	0	0
237.06793	18.40820313	2.479	0	0	0	0
237.0714	18.34716797	2.481664107	0	0	0	0
237.07487	18.28613281	2.484335893	0	0	0	0
237.07834	18.37565041	2.487	0	0	0	0
237.08182	18.29223633	2.505315739	0	0	0	0
237.08529	18.25358009	2.523631478	0	0	0	0
237.08876	18.19661522	2.542	0	0	0	0
237.09223	18.07250977	2.531	0	0	0	0
237.0957	17.95654297	2.516340374	0	0	0	0
237.09918	17.90161133	2.501680749	0	0	0	0
237.10265	17.84667969	2.487021123	0	0	0	0
237.10612	17.65136719	2.472319251	0	0	0	0
237.10959	17.67578125	2.457659626	0	0	0	0
237.11307	17.72460938	2.443	0	0	0	0
237.11654	17.84667969	2.424	0	0	0	0
237.12001	17.82226563	2.366	0	0	0	0
237.12348	17.82226563	2.366	0	0	0	0
237.12695	17.84667969	2.366	0	0	0	0
237.13043	17.75716209	2.3	0	0	0	0
237.1339	17.67578125	2.267	0	0	0	0
237.13737	17.54557228	2.241	0	0	0	0
237.14084	17.51708984	2.199	0	0	0	0
237.14432	17.33398438	2.157	0	0	0	0
237.14779	17.26074219	2.153505036	0	0	0	0
237.15126	17.11425781	2.15	0	0	0	0
237.15473	16.89453125	2.138504141	0	0	0	0
237.1582	16.73990822	2.127008282	0	0	0	0
237.16168	16.45507813	2.115512423	0	0	0	0
237.16515	16.16210938	2.104016565	0	0	0	0
237.16862	15.77148438	2.092487577	0	0	0	0
237.17209	15.57617188	2.080991718	0	0	0	0
237.17557	15.28320313	2.069495859	0	0	0	0
237.17904	14.96582031	2.058	0	0	0	0
237.18251	14.81933594	2.046563104	0	0	0	0
237.18598	14.72167969	2.035159072	0	0	0	0
237.18945	14.59960938	2.02375504	0	0	0	0
237.19293	14.52636719	2.012351008	0	0	0	0
237.1964	14.50195313	2.000946976	0	0	0	0
237.19987	14.52636719	1.98951008	0	0	0	0
237.20334	14.52636719	1.978106048	0	0	0	0
237.20682	14.52636719	1.966702016	0	0	0	0
237.21029	14.51416016	1.955297984	0	0	0	0
237.21376	14.51416016	1.943861088	0	0	0	0
237.21723	14.50195313	1.932457056	0	0	0	0
237.2207	14.50195313	1.921053024	0	0	0	0
237.22418	14.51009083	1.909648992	0	0	0	0
237.22765	14.51416016	1.89824496	0	0	0	0
237.23112	14.50805664	1.886808064	0	0	0	0
237.23459	14.99023438	1.875404032	0	0	0	0
237.23807	14.86816406	1.864	0	0	0	0
237.24154	14.81933594	1.838357965	0	0	0	0
237.24501	14.72167969	1.812642035	0	0	0	0
237.24848	14.72167969	1.787	0	0	0	0
237.25195	14.72167969	1.685	0	0	0	0
237.25543	14.72167969	1.7195	0	0	0	0
237.2589	14.72167969	1.754	0	0	0	0
237.26237	14.08691406	1.663	0	0	0	0
237.26584	14.2578125	1.652	0	0	0	0
237.26931	14.20898438	1.641	0	0	0	0
237.27279	14.20898438	1.63	0	0	0	0
237.27626	14.20898438	1.608704104	0	0	0	0
237.27973	14.11132813	1.587469402	0	0	0	0
237.2832	14.0625	1.566234701	0	0	0	0
237.28668	14.03808594	1.545	0	0	0	0
237.29015	13.96484375	1.534007919	0	0	0	0
237.29362	13.89160156	1.522984161	0	0	0	0
237.29709	13.8671875	1.511992081	0	0	0	0
237.30056	13.76953125	1.501	0	0	0	0
237.30404	13.78173828	1.501	0	0	0	0
237.30751	13.72070313	1.622	0	0	0	0
237.31098	13.671875	1.4865	0	0	0	0
237.31445	13.59863281	1.351	0	0	0	0
237.31793	13.57421875	1.315	0	0	0	0
237.3214	13.45214844	1.34	0	0	0	0
237.32487	13.37890625	1.326	0	0	0	0
237.32834	13.30566406	1.304	0	0	0	0
237.33181	13.33007813	1.2875	0	0	0	0
237.33529	13.35449219	1.271	0	0	0	0
237.33876	13.33007813	1.271	0	0	0	0
237.34223	13.35449219	1.26	0	0	0	0
237.3457	13.25683594	1.263	0	0	0	0
237.34918	13.19987011	1.23	0	0	0	0
237.35265	13.11035156	1.212	0	0	0	0
237.35612	13.25683594	1.176	0	0	0	0
237.35959	13.23242188	1.238	0	0	0	0
237.36306	13.25683594	1.241	0	0	0	0
237.36654	13.25683594	1.26	0	0	0	0
237.37001	13.29345703	1.194	0	0	0	0
237.37348	13.25683594	1.212	0	0	0	0
237.37695	13.25683594	1.252	0	0	0	0
237.38043	13.23242188	1.208	0	0	0	0
237.3839	13.23242188	1.3	0	0	0	0
237.38737	13.25683594	1.304	0	0	0	0
237.39084	13.25683594	1.307	0	0	0	0
237.39431	13.25683594	1.322	0	0	0	0
237.39779	13.23242188	1.329	0	0	0	0
237.40126	13.25683594	1.227	0	0	0	0
237.40473	13.29345703	1.296	0	0	0	0
237.4082	13.28125	1.304	0	0	0	0
237.41168	13.34635448	1.271	0	0	0	0
237.41515	13.3605957	1.238	0	0	0	0
237.41862	13.40332031	1.337	0	0	0	0
237.42209	13.42773438	1.311	0	0	0	0
237.42556	13.50097656	1.362	0	0	0	0
237.42904	13.671875	1.406	0	0	0	0
237.43251	13.72070313	1.392	0	0	0	0
237.43598	13.81835938	1.377	0	0	0	0
237.43945	13.8590498	1.399	0	0	0	0
237.44292	13.94042969	1.3955	0	0	0	0
237.4464	13.97705078	1.392	0	0	0	0
237.44987	13.95263672	1.421	0	0	0	0
237.45334	14.01367188	1.384	0	0	0	0
237.45681	14.0625	1.403	0	0	0	0
237.46029	14.11132813	1.476	0	0	0	0
237.46376	14.18457031	1.465	0	0	0	0
237.46723	14.33105469	1.494	0	0	0	0
237.4707	14.40429688	1.589	0	0	0	0
237.47417	14.35546875	1.674	0	0	0	0
237.47765	14.42871094	1.945	0	0	0	0
237.48112	14.48974609	2.465	0	0	0	0
237.48459	14.59960938	2.816	0	0	0	0
237.48806	14.6484375	3.058	0	0	0	0
237.49154	14.73388672	3.322	0	0	0	0
237.49501	14.74609375	3.549	0	0	0	0
237.49848	14.85595703	3.787	0	0	0	0
237.50195	15.05533886	4.109	0	0	0	0
237.50542	15.33203125	4.314	0	0	0	0
237.5089	15.94238281	4.325	0	0	0	0
237.51237	16.43676758	4.27	0	0	0	0
237.51584	17.35839844	4.332	0	0	0	0
237.51931	18.40820313	4.299	0	0	0	0
237.52279	18.79882813	4.259	0	0	0	0
237.52626	18.96972656	4.156	0	0	0	0
237.52973	19.3359375	4.2	0	0	0	0
237.5332	19.48242188	4.215	0	0	0	0
237.53667	19.87304688	4.189	0	0	0	0
237.54015	20.06835938	4.127	0	0	0	0
237.54362	20.33691406	4.138	0	0	0	0
237.54709	20.62988281	4.131	0	0	0	0
237.55056	20.85571289	4.175	0	0	0	0
237.55404	21.19140625	4.192974101	0	0	0	0
237.55751	21.45996094	4.211	0	0	0	0
237.56098	21.50878906	4.2	0	0	0	0
237.56445	21.82617188	4.142	0	0	0	0
237.56792	21.99707031	4.186	0	0	0	0
237.5714	22.31445313	4.138	0	0	0	0
237.57487	22.53417969	4.149	0	0	0	0
237.57834	22.75390625	4.116	0	0	0	0
237.58181	22.75390625	4.186	0	0	0	0
237.58529	22.75390625	4.094	0	0	0	0
237.58876	22.75390625	4.153	0	0	0	0
237.59223	22.75390625	4.054	0	0	0	0
237.5957	23.01025391	4.0395	0	0	0	0
237.59917	23.52294922	4.025	0	0	0	0
237.60265	23.68164063	3.97	0	0	0	0
237.60612	24.31640625	3.951	0	0	0	0
237.60959	24.57682228	3.9	0	0	0	0
237.61306	24.63378906	3.86	0	0	0	0
237.61653	24.92675781	3.878	0	0	0	0
237.62001	24.92675781	3.816	0	0	0	0
237.62348	24.92675781	3.761	0	0	0	0
237.62695	25.04882813	3.743	0	0	0	0
237.63042	25.09765625	3.717	0	0	0	0
237.6339	25.14648438	3.68	0	0	0	0
237.63737	25.1159668	3.71	0	0	0	0
237.64084	25.14648438	3.666	0	0	0	0
237.64431	25.14648438	3.585	0	0	0	0
237.64778	25.09765625	3.615	0	0	0	0
237.65126	25.25227928	3.607	0	0	0	0
237.65473	25.26855469	3.556	0	0	0	0
237.6582	25.13427734	3.552	0	0	0	0
237.66167	25.17089844	3.534	0	0	0	0
237.66515	25.14648438	3.519	0	0	0	0
237.66862	24.90234375	3.479	0	0	0	0
237.67209	25.18310547	3.508	0	0	0	0
237.67556	25.28686523	3.402	0	0	0	0
237.67903	25.09765625	3.395	0	0	0	0
237.68251	25.14648438	3.468	0	0	0	0
237.68598	24.90234375	3.464	0	0	0	0
237.68945	25.20345116	3.387	0	0	0	0
237.69292	25.21972656	3.409	0	0	0	0
237.6964	25.25634766	3.373	0	0	0	0
237.69987	25.12207031	3.341955396	0	0	0	0
237.70334	25.20141602	3.311	0	0	0	0
237.70681	25.24414063	3.256	0	0	0	0
237.71028	25.32552147	3.256	0	0	0	0
237.71376	25.34179688	3.256	0	0	0	0
237.71723	25.61035156	3.25875	0	0	0	0
237.7207	25.26855469	3.2615	0	0	0	0
237.72417	25.54931641	3.26425	0	0	0	0
237.72765	25.63476563	3.267	0	0	0	0
237.73112	25.67138672	3.228416847	0	0	0	0
237.73459	25.75683594	3.189944564	0	0	0	0
237.73806	25.65917969	3.151472282	0	0	0	0
237.74153	25.90332031	3.113	0	0	0	0
